genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Rickettsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001478	0
Riemerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001175	0,001121	0	0	0	0	0	0	0,001247	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001555	0	0	0	0	0	0	0	0	0	0	0
Rippkaea	0	0	0	0	0	0	0	0	0	0	0	0,001351	0	0,003093	0	0	0,007708	0	0	0	0	0	0	0,003452	0	0	0	0	0	0,001168	0	0	0	0	0	0,001104	0	0	0	0	0	0	0	0	0	0	0	0	0,002172	0
Rivibacter	0,039039	0,030857	0,024451	0,074285	0,114692	0,082853	0,055235	0,095804	0,078839	0,050544	0,115475	0,027862	0,035558	0,052686	0,022489	0,032484	0,111583	0,02394	0,032823	0,077695	0,027277	0,039653	0,134629	0,129843	0,035932	0,072119	0,071062	0,033067	0,020678	0,028542	0,08111	0,039691	0,089103	0,037441	0,02703	0,046208	0,068483	0,029088	0,011887	0,384573	0,021428	0,026468	0,015308	0,099775	0,092765	0,047943	0,043487	0,051532	0,328895	0,063846
Rivicola	0	0	0	0	0	0,002576	0,001032	0,003712	0,001133	0	0,001458	0	0	0,001109	0	0	0,002225	0,002142	0	0	0,001049	0	0,001583	0	0,00259	0	0	0,001405	0	0	0	0,003104	0,002939	0	0	0	0,001634	0,002569	0	0,003244	0,001375	0	0,001368	0,002267	0,015336	0,001047	0,001074	0,004637	0,001204	0,001956
Rivularia	0	0	0,001183	0	0	0	0	0	0	0	0	0	0	0,002326	0	0	0,005754	0	0	0	0	0	0	0,013411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00178	0
Robbsia	0,115011	0,039602	0,014094	0,048696	0,043262	0,022798	0,012203	0,007516	0,006131	0,098064	0,013716	0	0,003541	0,037017	0,001201	0,024783	0,006315	0,001536	0,002709	0,01022	0,001896	0,36832	0,033494	0,069083	0	0,110147	0,080234	0,002644	0,005723	0	0,242936	0,03073	0,007804	0,023148	0,003139	0,0097	0,002731	0,201626	0	0,022145	0,001665	0,00312	0,002186	0,041368	0,023062	0,005138	0,0024	0,125762	0,913253	0,010625
Robertkochia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001302	0	0	0	0	0	0	0	0	0,001069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robiginitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001172	0	0	0	0	0	0	0	0,001128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robiginitomaculum	0,004089	0,003352	0,00318	0,009369	0,005278	0,003224	0,003018	0,00761	0,008287	0,001966	0,009738	0,00374	0,003647	0,004089	0,001734	0,012357	0,010557	0	0,006177	0,005032	0,008502	0,0029	0,005255	0,005681	0,005125	0,00553	0,003598	0,005513	0,005036	0,00622	0,006091	0,004115	0,006881	0,001207	0,008287	0,002877	0,007403	0,008283	0,003273	0,007796	0,005111	0,007561	0,001471	0,003606	0,011304	0,008159	0,003773	0,004242	0,009834	0,006811
Rodentibacter	0	0,001468	0,001803	0	0,00411	0	0,001115	0	0	0	0	0,002574	0,001392	0	0,00108	0	0	0,003505	0,001148	0	0	0	0	0	0,00266	0,0014	0	0	0,001317	0,001147	0	0	0	0	0,001134	0,003513	0,001412	0	0	0	0,001337	0,001121	0,001256	0,00109	0	0,001659	0,002486	0,001658	0	0,001322
Roholtiella	0	0	0,001382	0	0	0	0	0	0	0	0	0	0	0,002501	0	0	0,004655	0	0	0	0	0	0	0,013816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001567	0
Romboutsia	0,001043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,004138	0	0	0	0	0	0	0	0	0	0,002841	0	0	0	0	0	0	0	0	0,003221	0,001152	0,007427	0	0,001193	0	0,001246	0	0	0	0	0	0	0
Romeria	0	0	0,001427	0	0	0	0,001045	0	0	0	0	0	0	0,002841	0	0	0,012772	0	0	0	0	0	0	0,003902	0	0	0	0	0	0	0	0	0	0	0	0,001104	0	0	0	0	0	0	0	0	0	0	0	0	0,002065	0
Roseateles	0,259152	0,632336	0,067294	0,180509	0,084133	0,258412	1,250666	0,562242	0,207609	0,338046	0,597967	0,75003	0,11427	1,391351	0,288653	0,186177	0,200685	0,269576	0,359724	0,270939	0,447172	0,090664	0,416442	0,078878	0,16067	0,327713	0,180843	0,110207	0,118153	1,103533	0,585104	1,143235	0,320728	0,276284	0,386927	0,09122	0,29732	0,129549	1,385787	0,416423	0,308755	0,667265	0,340523	0,768434	0,421589	0,352768	0,217542	0,223709	0,175323	0,291627
Roseburia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseiarcus	0,021287	0,008136	0,08557	0,063726	0,06281	0,01191	0,006749	0,049395	0,034103	0,009598	0,043022	0,011228	0,006496	0,012557	0,003046	0,025709	0,099555	0,001361	0,011219	0,007681	0,009348	0,012584	0,039369	0,051566	0,013902	0,011502	0,019696	0,01169	0,014688	0,007373	0,042298	0,010739	0,130387	0,063746	0,008896	0,035091	0,016919	0,013445	0,009946	0,069931	0,008162	0,031324	0,001627	0,023449	0,092337	0,036605	0,013104	0,014044	0,054649	0,013682
Roseibaca	0	0,001174	0	0	0	0	0,001096	0,001192	0	0	0,001092	0	0,001272	0	0	0,002116	0	0	0	0	0	0	0	0	0,001209	0	0	0,002679	0	0	0	0	0	0,001207	0,00791	0	0,002067	0,001151	0	0	0	0,00103	0,001087	0	0	0	0	0,001653	0	0
Roseibacillus	0	0	0	0	0	0	0	0,001192	0	0	0,00102	0,001074	0,001118	0	0	0,002864	0,001571	0	0	0	0,001187	0	0	0	0	0	0	0,003925	0	0,001177	0	0,002649	0	0	0,001067	0	0	0,001117	0	0	0,001193	0	0	0	0,001178	0	0	0	0	0,001357
Roseibacterium	0	0,001205	0	0	0	0	0	0,002241	0	0	0,001559	0,002654	0,002822	0	0	0,002279	0	0	0,001163	0,002095	0	0	0	0	0,003397	0,001479	0	0,003425	0	0,001267	0	0,001151	0,001096	0,001263	0,007596	0	0,002426	0,003093	0	0	0,001165	0,002512	0,001021	0	0	0	0	0,001743	0	0,001093
Roseibium	0,005841	0,006136	0,006244	0,016963	0,010641	0,004985	0,004986	0,009745	0,011922	0,003843	0,012697	0,008534	0,007592	0,007363	0,00523	0,015287	0,018349	0,001621	0,007505	0,006537	0,010892	0,004593	0,00735	0,007908	0,008509	0,009902	0,005647	0,010997	0,006507	0,011584	0,008298	0,008128	0,009988	0,005726	0,026759	0,007367	0,016642	0,014701	0,007874	0,014433	0,016199	0,008582	0,002385	0,0063	0,015794	0,012383	0,005324	0,007941	0,015181	0,009348
Roseicella	0,002493	0,001745	0,00682	0,005287	0,005114	0,001019	0	0,007238	0,003417	0,001737	0,005292	0,003069	0	0,001271	0,001318	0,004149	0,007333	0,005158	0,002731	0,001326	0,002961	0,002161	0,003015	0,024123	0,003587	0,003447	0,004052	0,005948	0,002953	0,002251	0,003988	0,00528	0,009342	0,002189	0,00177	0,002072	0,001876	0,005583	0,014714	0,007694	0,00929	0,003006	0,004554	0,001768	0,011274	0,008211	0	0,005811	0,005245	0,002507
Roseicitreum	0	0	0	0	0	0	0	0	0	0	0	0,001167	0	0	0	0,00186	0	0	0	0,001077	0	0	0	0	0,00233	0	0	0,002722	0	0	0	0	0	0	0,00702	0	0,001583	0,002515	0	0	0,001184	0,00115	0	0	0	0	0	0,00152	0	0
Roseiconus	0,001121	0	0	0,001153	0	0	0	0,001195	0	0	0,001233	0,002671	0	0	0	0,002511	0,003996	0	0,00245	0	0,002981	0	0	0,00112	0,002273	0,001111	0	0,002977	0	0,001734	0	0,002356	0	0	0,003524	0	0	0,001197	0	0	0,003122	0,001116	0	0	0,001242	0,001138	0	0	0,001068	0,001527
Roseicyclus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001581	0	0	0	0	0	0	0	0	0	0	0	0,001101	0	0	0	0	0	0	0,00439	0	0,001179	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseiflexus	0,003294	0	0,001232	0	0	0	0	0,001839	0	0	0,00136	0,002122	0,001206	0	0,001234	0,037368	0,004253	0,002253	0,004556	0	0,009564	0	0	0,003128	0,023273	0,00345	0	0,020017	0,009844	0,004494	0,00123	0,007662	0,0017	0	0,003337	0	0,00137	0,007281	0,010099	0	0,005312	0,003317	0,001071	0	0,001509	0,005281	0	0,003999	0	0,004954
Roseimaritima	0,003329	0,001122	0,001089	0,003769	0	0	0,001733	0,006222	0,005948	0	0,009023	0,009619	0,003547	0,001158	0,002059	0,010228	0,014552	0,002965	0,006811	0,002243	0,009232	0	0,002718	0,0035	0,009709	0,005928	0	0,010578	0,003811	0,009732	0,004114	0,008232	0,004907	0,001162	0,012353	0	0,00172	0,006766	0,005128	0,002072	0,012242	0,007213	0,002004	0,002149	0,005269	0,00575	0,003576	0,004626	0,006586	0,008926
Roseimicrobium	0,007934	0,003245	0,001318	0,006576	0,004539	0,004848	0,001166	0,015084	0,005648	0,002959	0,010136	0,012012	0,003156	0,002804	0,005153	0,023612	0,021619	0,006244	0,008571	0,004984	0,014196	0,003213	0,005477	0,005895	0,022102	0,009651	0,003465	0,030385	0,006577	0,012561	0,009481	0,027672	0,008629	0,004688	0,004949	0	0,001466	0,016986	0,012109	0,004356	0,011982	0,010741	0,003825	0,002554	0,011197	0,024527	0,003102	0,010679	0,007039	0,016887
Roseinatronobacter	0	0,001067	0	0	0	0	0	0	0,001025	0	0	0,001234	0,001294	0	0	0,002046	0	0	0	0	0	0	0	0	0,002492	0,001148	0	0,00242	0	0,001119	0	0	0	0	0,005106	0	0,001783	0,002671	0	0	0,001079	0,002293	0	0	0	0	0	0,001325	0	0
Roseisalinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001721	0	0	0	0	0	0	0	0	0	0	0	0,001239	0	0	0	0	0	0	0,006542	0	0,001221	0	0	0	0,001069	0	0	0	0	0	0	0,001128	0	0
Roseitalea	0	0	0	0	0,001108	0	0	0	0	0	0	0	0	0	0	0	0,002237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002438	0	0,001367	0	0	0	0,001184	0	0	0	0	0	0	0	0	0
Roseivirga	0,003959	0,00256	0,001019	0,004491	0,002976	0	0,00218	0,00401	0,004784	0,001212	0,005683	0,004669	0,00342	0,004336	0,001416	0,008118	0,011317	0,001822	0,009036	0,003868	0,00902	0,003665	0,003832	0,007146	0,006876	0,003896	0,002703	0,005742	0,003074	0,004455	0,001763	0,007398	0,003178	0,001179	0,005306	0,001153	0,002181	0,007204	0,004711	0,004578	0,003905	0,005353	0,003434	0,002765	0,004729	0,002454	0,001642	0,001481	0,010409	0,00345
Roseivivax	0,002261	0,005192	0,001754	0,004979	0,003937	0,002359	0,004456	0,007245	0,005886	0,001212	0,007716	0,007312	0,006719	0,003524	0,00461	0,011408	0,006466	0,003402	0,005174	0,006397	0,006134	0,001576	0,004042	0,002943	0,009616	0,005608	0,002836	0,010022	0,005995	0,00681	0,005274	0,005623	0,005549	0,004647	0,028973	0,001521	0,008463	0,010256	0,005074	0,005882	0,00738	0,006717	0,003007	0,004251	0,006693	0,006807	0,001642	0,0092	0,006174	0,005577
Roseobacter	0,004158	0,005803	0,001275	0,004217	0,003392	0,002463	0,004238	0,007464	0,005941	0,001245	0,007277	0,007608	0,008656	0,005037	0,004736	0,012373	0,006886	0,003446	0,005201	0,007058	0,006568	0,00134	0,003319	0,002393	0,010908	0,005185	0,002168	0,009807	0,004974	0,007229	0,00465	0,00603	0,005492	0,003911	0,027391	0,001521	0,01046	0,011447	0,00466	0,00414	0,008071	0,007317	0,003391	0,003764	0,005875	0,004543	0,002053	0,008632	0,005651	0,006091
Roseococcus	0,00284	0,003945	0,006858	0,009424	0,007301	0,002527	0,004865	0,017345	0,003811	0,012422	0,013859	0,005688	0,004779	0,009898	0,001594	0,006513	0,013271	0,0241	0,003556	0,009539	0,004922	0,004103	0,005868	0,034029	0,00322	0,004037	0,006966	0,007947	0,002373	0,005639	0,013138	0,006307	0,021422	0,008125	0,003475	0,003716	0,004761	0,011488	0,01432	0,021978	0,005959	0,005041	0,010597	0,009529	0,018491	0,012312	0,003066	0,006075	0,014765	0,003263
Roseofilum	0	0	0,001049	0	0	0	0	0	0	0	0	0,001566	0	0,003989	0	0	0,007783	0	0	0	0	0	0	0,003089	0	0	0	0	0	0,001842	0	0	0	0	0	0,00103	0	0	0	0	0	0	0	0	0	0	0	0	0,001798	0
Roseomonas	0,074389	0,051581	0,10957	0,086447	0,0797	0,038773	0,041172	0,126593	0,055478	0,050192	0,11099	0,096496	0,036205	0,041731	0,063005	0,087885	0,096416	0,129851	0,041656	0,056732	0,064631	0,051428	0,068427	0,317871	0,073295	0,072186	0,066111	0,249756	0,061243	0,130796	0,092451	0,270621	0,127688	0,061277	0,078667	0,041575	0,074411	0,130815	0,253998	0,142585	0,156247	0,05836	0,076129	0,060717	0,204779	0,141882	0,030055	0,125914	0,100377	0,077607
Roseospira	0,001855	0,001031	0,004908	0,012531	0,00351	0,004253	0,001125	0,007952	0,005126	0,001147	0,006709	0,002762	0,001623	0,001692	0,001347	0,005855	0,007478	0	0,003163	0,002582	0,004886	0,001549	0,008013	0,005949	0,003163	0,003936	0,004469	0,004172	0,001605	0,003374	0,004684	0,003063	0,009495	0,002105	0,004927	0,002695	0,003826	0,007532	0,003281	0,009238	0,00437	0,004094	0,001033	0,003195	0,019832	0,006859	0,001042	0,003382	0,007585	0,005208
Roseospirillum	0	0	0	0,003262	0	0	0	0,001231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002141	0,00136	0	0	0	0	0	0	0	0	0,002073	0	0	0	0	0,001238	0	0,002397	0	0	0	0	0,004999	0	0	0	0	0
Roseovarius	0,008627	0,016122	0,005586	0,012286	0,008429	0,006001	0,012314	0,020063	0,016425	0,006207	0,021364	0,022184	0,021542	0,010092	0,014403	0,033323	0,017622	0,009941	0,013837	0,018539	0,017439	0,005412	0,008844	0,008276	0,026288	0,012421	0,005378	0,030448	0,017823	0,01963	0,012903	0,016043	0,01483	0,012478	0,07771	0,005347	0,031531	0,033962	0,013126	0,013045	0,022575	0,019402	0,011584	0,010651	0,016235	0,015147	0,007466	0,023329	0,015227	0,016623
Rosistilla	0	0	0	0	0	0	0	0,001111	0	0	0,002398	0,002952	0	0	0	0,002759	0,003946	0	0,001056	0	0,001582	0	0	0	0,002782	0	0	0,002782	0	0,001409	0	0,001057	0	0	0,003237	0	0	0	0	0	0,002936	0	0	0	0	0,001092	0	0	0	0
Rothia	0	0	0	0	0	0	0	0,001217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001748	0	0	0	0,002822	0	0	0	0	0	0,001362	0	0	0	0	0
Rouxiella	0	0,001081	0	0,001136	0	0,001504	0	0,001281	0	0,00118	0,002072	0	0	0,004045	0	0	0,001215	0	0,001611	0	0	0,041201	0,006871	0,003857	0	0	0,002695	0	0	0	0,005201	0	0,002674	0	0	0,047981	0	0,001769	0	0,003874	0	0	0	0,001143	0,004391	0	0	0,001361	0,002931	0,002344
Ruania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001868	0	0,001077	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubellimicrobium	0,008306	0,013302	0,004907	0,009411	0,006968	0,00396	0,011493	0,015452	0,012909	0,004058	0,014072	0,017082	0,018613	0,009205	0,012749	0,027967	0,015236	0,008841	0,010867	0,012835	0,013112	0,004065	0,006346	0,008197	0,024817	0,012989	0,004409	0,026377	0,014702	0,016291	0,008388	0,024793	0,011468	0,009658	0,036147	0,00184	0,017752	0,023446	0,1098	0,008776	0,02948	0,016039	0,009954	0,008704	0,01166	0,011907	0,006155	0,023196	0,013335	0,012521
Rubidibacter	0	0	0,00111	0	0	0	0	0	0	0	0	0	0	0,001521	0	0	0,005253	0	0	0	0	0	0	0,001454	0	0	0	0	0	0	0	0	0	0	0	0,001104	0	0	0	0	0	0	0	0	0	0	0	0	0,00114	0
Rubinisphaera	0,004575	0	0,001638	0,004919	0,004001	0,001203	0	0,008111	0,005318	0	0,007559	0,006271	0,002451	0,001381	0,001899	0,011214	0,011825	0,002813	0,004698	0,001326	0,006806	0,001022	0,002844	0,007938	0,008706	0,004448	0,002471	0,01013	0,00278	0,006453	0,005112	0,007967	0,004628	0,001824	0,006919	0	0,001436	0,006471	0,005267	0,004738	0,005929	0,006588	0,001823	0,00224	0,0073	0,008887	0,002417	0,004735	0,007789	0,007612
Rubricella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,004313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrimonas	0	0	0	0	0	0	0	0	0	0	0,001455	0	0	0	0	0,001186	0,00282	0	0	0	0	0	0	0,001544	0	0	0	0	0	0	0	0	0	0	0,00357	0	0,001337	0,001154	0	0,001157	0,002164	0	0	0	0,001429	0,001359	0	0	0	0
Rubripirellula	0,001855	0,001062	0	0,003276	0	0	0,001864	0,004954	0,005417	0	0,007728	0,007895	0,003828	0	0,00149	0,008219	0,013143	0,001241	0,007303	0,001092	0,008714	0	0	0,002616	0,008382	0,006746	0	0,007649	0,00303	0,008403	0,003095	0,006307	0,003375	0	0,015922	0	0,001699	0,005561	0,003583	0,001329	0,009505	0,005818	0,001798	0,001684	0,0043	0,005215	0,003042	0,003052	0,006033	0,006117
Rubritalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002234	0,001197	0	0	0	0,001086	0	0	0	0,001053	0	0	0,003717	0	0	0	0,002524	0	0	0	0	0	0,002524	0	0	0	0	0	0	0	0,002352	0	0	0	0,001418
Rubritepida	0,001024	0	0,001909	0,002026	0,00261	0	0	0,004876	0	0,003398	0,003815	0	0,001031	0,002203	0	0,001186	0,004205	0,005915	0	0,001287	0	0	0	0,014964	0	0	0,001101	0,002552	0	0,001734	0,003324	0	0,005428	0,001319	0	0	0,001068	0,0036	0,002891	0,005764	0,001135	0,001064	0,002385	0,002704	0,006482	0,005451	0	0,001604	0,004049	0
Rubrivirga	0	0	0	0	0	0	0	0,001109	0	0	0,001101	0	0	0	0	0	0,00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001165	0	0	0	0	0	0	0	0	0	0,001184	0	0	0	0	0
Rubrivivax	0,524686	0,650123	0,320318	0,914229	0,488502	0,945696	1,013423	1,322109	1,718376	0,851656	1,342764	0,670821	1,00035	0,815578	0,506032	0,419848	0,542601	0,489849	0,504383	1,145485	0,641553	0,629461	1,5318	0,417583	0,987204	0,804458	1,008924	0,71463	0,378405	0,459977	1,14042	0,61955	1,292366	0,623848	0,609613	0,527667	0,762405	0,595468	0,218196	1,620778	0,632391	0,483159	0,436679	1,384997	1,225008	0,676507	0,767937	1,064953	0,649375	1,044324
Rubrobacter	0,001797	0	0,002001	0,002522	0	0	0	0,003559	0,002478	0	0,003426	0,00308	0,001074	0	0	0,005447	0,005602	0	0,002684	0	0,004354	0	0,001114	0,004804	0,003799	0,003359	0	0,004859	0,001145	0,001881	0,002975	0,003893	0,00377	0	0,003275	0	0,001574	0,003658	0,004182	0,001705	0,004135	0,003767	0	0,00126	0,001702	0,00519	0	0,002022	0,003847	0,003703
Rudaea	0,005756	0,004182	0,008429	0,010123	0,004241	0,007133	0,003571	0,009731	0,009253	0,004183	0,012046	0,003069	0	0,005205	0,00186	0,007836	0,013294	0	0,004825	0,005961	0,006712	0,007226	0,010381	0,008905	0,004362	0,007746	0,007547	0,005076	0,002944	0,001544	0,008935	0,004904	0,008945	0,002839	0,005397	0,003894	0,004522	0,00616	0,006544	0,011412	0,002943	0,005917	0,001667	0,007546	0,01169	0,007869	0,003359	0,004786	0,009898	0,007193
Rudaeicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001191	0	0	0	0,00122	0	0,001383	0	0	0	0	0	0	0	0	0
Rudanella	0,001683	0,00218	0	0,00187	0,001209	0	0,001399	0,001175	0,00295	0,001442	0,001643	0,002743	0,002581	0,002397	0	0,004697	0,0051	0,003678	0,006604	0,001459	0,003914	0,007766	0,002236	0,01647	0,002721	0,001307	0,004096	0,003313	0,001311	0,002913	0,001111	0,006537	0,001294	0	0	0	0,001263	0,001111	0,007161	0,001053	0,005466	0,001312	0,002492	0,00149	0,001647	0	0,001042	0	0,003791	0
Ruegeria	0,010248	0,014884	0,006917	0,014374	0,009485	0,008675	0,012694	0,019514	0,017814	0,005922	0,021288	0,019375	0,021145	0,012165	0,013347	0,032783	0,022699	0,009445	0,012682	0,016456	0,017753	0,006742	0,010057	0,009991	0,025218	0,011773	0,006567	0,026956	0,01887	0,018676	0,013183	0,01549	0,015244	0,012313	0,066335	0,00545	0,030653	0,030599	0,012653	0,014638	0,021768	0,02009	0,01136	0,01108	0,018768	0,014135	0,007938	0,021394	0,018938	0,015569
Rufibacter	0,006767	0,005118	0,002793	0,005812	0,003759	0,00249	0,002986	0,004965	0,006688	0,001737	0,007161	0,007538	0,004757	0,006389	0,002351	0,013096	0,017048	0,005354	0,019329	0,003941	0,016212	0,010564	0,004032	0,009233	0,009913	0,005918	0,004975	0,007931	0,005916	0,007586	0,004689	0,014256	0,004438	0,001038	0,005449	0,001104	0,004185	0,010068	0,012918	0,00543	0,006506	0,008518	0,006023	0,003934	0,005185	0,005224	0,004036	0,003998	0,012701	0,007072
Ruficoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rugamonas	0,02206	0,09296	0,014557	0,036334	0,010905	0,022825	0,019924	0,027534	0,025183	0,033816	0,037563	0,013375	0,017051	0,040252	0,321641	0,022603	0,013274	0,018522	0,023643	0,078768	0,025964	0,20162	0,165197	0,044703	0,019094	0,025462	0,126501	0,013195	0,025676	0,01133	0,044078	0,076171	0,072922	0,041853	0,008995	0,016967	0,012618	0,008039	0,040012	0,049363	0,179811	0,041353	0,061244	0,040696	0,046898	0,03005	0,068285	0,031038	0,021345	0,031098
Rugosibacter	0,004599	0,003898	0,003244	0,011232	0,003457	0,014623	0,004096	0,009544	0,01198	0,001966	0,016734	0,004684	0,003791	0,00454	0,007961	0,006345	0,010778	0,00399	0,004871	0,006928	0,008402	0,005476	0,010261	0,003257	0,008784	0,006918	0,007022	0,005151	0,00323	0,003367	0,006481	0,004609	0,010965	0,002301	0,005757	0,004163	0,00587	0,005978	0,002408	0,020879	0,012228	0,007171	0,004896	0,006336	0,011474	0,007381	0,004837	0,008273	0,009642	0,005443
Rugosimonospora	0,00398	0	0,001226	0	0	0	0	0,001081	0,007194	0	0,005802	0,006275	0	0	0,00174	0,003469	0,004276	0	0,024487	0,003052	0,009991	0	0	0,001826	0,001514	0,00296	0	0,002724	0,003006	0,009864	0,001058	0,006601	0,004617	0	0,018937	0	0,001852	0,003938	0,00471	0	0,001309	0,009163	0	0,001646	0,001117	0,001951	0,003032	0,001086	0	0,006644
Ruminiclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002861	0	0,00136	0	0,002101	0	0	0	0	0,001423	0	0	0	0	0	0	0	0	0	0	0	0,001229	0	0	0,001022	0	0	0	0	0	0	0	0	0
Ruminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001392
Ruminococcus	0	0	0	0	0	0	0	0,001039	0,002183	0	0,002591	0	0	0	0	0,001349	0,004457	0,016237	0,001037	0	0,002727	0	0	0,001629	0	0,001223	0	0	0	0	0	0,001646	0,002573	0	0,001501	0	0,005062	0,004205	0,001285	0,001087	0,002643	0	0,006849	0	0,002867	0,002508	0	0,001721	0,002927	0,001556
Runella	0,036224	0,031471	0,004192	0,036668	0,022935	0,004621	0,022624	0,022232	0,042258	0,019133	0,023661	0,067738	0,046871	0,029472	0,028705	0,076342	0,054765	0,127572	0,041842	0,035934	0,043991	0,043339	0,019766	0,028902	0,058575	0,039527	0,020824	0,115136	0,037933	0,064016	0,018534	0,064955	0,021945	0,014214	0,017964	0,010571	0,033199	0,111375	0,091339	0,015276	0,20083	0,034715	0,115896	0,032174	0,019157	0,012461	0,022026	0,030999	0,04189	0,025283
Saccharibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001103	0	0	0	0	0	0	0	0	0	0	0,005877	0	0	0	0	0	0	0,001121	0	0	0,004132	0,006491	0	0,002511	0	0	0	0	0	0	0	0	0
Saccharibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001241	0	0	0	0	0
Saccharicrinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001232	0,004925	0	0	0	0,002053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomonospora	0,003014	0	0,00111	0	0	0	0	0,002962	0,003543	0,001376	0,005003	0,002008	0	0	0,001039	0,004431	0,004539	0,001021	0,006135	0,00132	0,004986	0	0	0,00205	0,003993	0,004164	0	0,00502	0,001317	0,003776	0,002807	0,005756	0,005682	0,001123	0,010674	0	0,002989	0,003482	0,009414	0,001157	0,005173	0,00449	0	0,001351	0,001739	0,004617	0	0,001824	0,002756	0,006043
Saccharophagus	0,001816	0	0	0,003644	0	0	0	0,004145	0,002779	0	0,004121	0	0,001469	0	0,002338	0,004658	0,003723	0,003342	0,002915	0,004502	0,003621	0	0,002903	0	0,001158	0,005404	0,001132	0,00175	0	0	0,003792	0,001845	0,00185	0	0,001871	0	0,001412	0,002507	0,001059	0,001547	0	0,003769	0,001136	0	0,003338	0,006748	0,001042	0,00231	0,003503	0,004449
Saccharopolyspora	0,007542	0,004019	0,003004	0,004331	0,002725	0,002519	0,002313	0,008129	0,009133	0,003115	0,012218	0,006909	0,004055	0,001534	0,002526	0,012461	0,014784	0,003217	0,014167	0,004805	0,011353	0,003219	0,004783	0,007458	0,008624	0,008294	0,003703	0,011898	0,00677	0,009839	0,008149	0,013585	0,012721	0,004944	0,026024	0,003126	0,009019	0,009418	0,017458	0,005658	0,012896	0,01084	0,001964	0,00542	0,006609	0,00861	0,004704	0,00665	0,008223	0,011961
