species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Agrocybe pediades	0,000401	0	0	0,000562	0	0	0	0	0,000566	0	0	0	0	0,000424	0	0,000698	0	0	0	0	0	0	0	0,000469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akanthomyces lecanii	0,005307	0,002996	0,014468	0,003795	0,003559	0,026063	0,007212	0,002005	0,002888	0,013884	0,001417	0,001895	0,002886	0,0079	0,010249	0,000702	0	0,001437	0	0,004298	0,000496	0,005937	0,003786	0,007231	0	0,001806	0,006904	0,003357	0,002885	0,001638	0,002639	0,000533	0,002229	0,00298	0,000545	0,005647	0,003516	0,000477	0	0,004453	0,001758	0,000738	0,001534	0,004463	0,00248	0,001471	0,001847	0,002879	0,002605	0
Allomyces macrogynus	0,00056	0,001036	0,001877	0,002399	0,001734	0	0,000589	0,001191	0,000988	0,001198	0,001105	0,00183	0,001227	0	0,001256	0,001091	0,002183	0,002033	0,000537	0,000452	0,000996	0,000566	0,001476	0,00123	0,001168	0,001488	0,001438	0,001102	0,001971	0,001186	0,000801	0	0,002384	0,002402	0,000608	0,001691	0,00116	0,001718	0,001655	0,00109	0,000582	0,001056	0,001244	0,001145	0,001607	0,001528	0,001567	0,00159	0,00073	0,001004
Alternaria alternata	0,002488	0,001474	0,000436	0,000964	0	0	0,000456	0	0,000432	0,00144	0	0,001067	0	0,001089	0,002853	0,000395	0	0,014041	0,002497	0,004729	0,003884	0,001763	0,000376	0,001969	0,006003	0,004594	0,001969	0,04487	0,002811	0,001371	0,001265	0,050502	0,000639	0	0,000839	0,001175	0,007864	0,000379	0,050619	0	0,007706	0,000834	0,016814	0	0	0,000618	0,004074	0,001394	0,001068	0
Alternaria arborescens	0,003659	0,008514	0,001899	0,00355	0	0,003577	0,001471	0,000469	0,003565	0,002254	0,000416	0,008173	0,005351	0,003127	0,003076	0,001064	0	0,028313	0,004607	0,014132	0,006042	0,001979	0,001388	0,001312	0,010154	0,010252	0,006817	0,112616	0,009363	0,001703	0,002449	0,104461	0,001201	0	0,002002	0,001777	0,012297	0	0,042668	0,00044	0,016487	0,002756	0,017051	0,001332	0	0,000379	0,009123	0,001873	0,007813	0,000617
Alternaria burnsii	0,002318	0,000795	0	0,000393	0	0	0,000826	0	0	0,001843	0	0,000667	0,00046	0,000482	0,00134	0	0	0,005171	0,001312	0,001716	0,001568	0,00097	0	0,000757	0,002895	0,002535	0,001326	0,02365	0,001918	0,000504	0,000593	0,019173	0,000465	0	0,000579	0	0,002878	0	0,017789	0	0,003309	0,000412	0,005839	0	0	0	0,001421	0,000424	0,000481	0
Alternaria gaisen	0,000386	0	0,000401	0	0	0,002181	0	0	0	0	0	0,00075	0	0	0	0	0	0,001913	0	0,000663	0,000411	0,000425	0	0,000411	0,000877	0,000896	0,00087	0,010132	0,001088	0	0	0,005761	0	0	0	0	0,001157	0	0,004927	0	0,000652	0	0,001583	0	0	0	0,000947	0	0,00438	0
Alternaria oxytropis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alternaria tenuissima	0,002579	0,000658	0,000484	0	0	0,000386	0,000449	0	0	0,001778	0	0,001167	0	0,000466	0,002709	0	0	0,012876	0,002477	0,002905	0,003514	0,001645	0	0,001734	0,006107	0,003949	0,001878	0,034063	0,002324	0,001231	0,00142	0,039448	0,000778	0	0,000647	0,001515	0,005879	0,000416	0,052043	0	0,006126	0	0,017813	0	0	0,00052	0,003032	0,001056	0,000783	0
Amanita brunnescens	0	0	0	0	0	0	0	0	0	0,000466	0	0	0	0	0	0,001023	0	0	0	0	0	0	0	0,001059	0	0,002353	0,000564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita inopinata	0	0	0	0,000479	0	0	0	0	0	0	0	0	0	0	0	0,000628	0,000509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita muscaria	0	0	0	0	0	0	0	0	0	0,000444	0	0	0	0,000498	0	0,001093	0,00053	0	0	0	0	0	0	0,000596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita polypyramis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita rubescens	0	0	0,000401	0	0	0	0	0	0	0	0	0	0	0,000469	0	0,001046	0	0	0	0	0	0	0	0,000791	0	0	0,00039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita thiersii	0	0,000464	0	0	0	0	0,001725	0	0	0,00523	0,000548	0	0	0,000482	0	0,000767	0,000424	0	0	0	0	0	0	0,000453	0	0	0	0	0	0	0,000415	0	0,000465	0,001187	0	0	0	0	0	0	0	0	0	0	0,000491	0	0	0	0	0
Amniculicola lignicola	0,020732	0,00498	0,006207	0,006718	0,004159	0,010363	0,005953	0,002491	0,003847	0,009079	0,001607	0,022922	0,013221	0,009508	0,002462	0,005726	0,002859	0,010451	0,005888	0,005074	0,01195	0,0074	0,005257	0,008321	0,005204	0,024254	0,00789	0,011334	0,005682	0,006142	0,006191	0,002834	0,002789	0,003131	0,001986	0,005451	0,00776	0,004499	0,002163	0,005676	0,00516	0,010066	0,005202	0,003369	0,002473	0,002779	0,003999	0,002001	0,010428	0,010081
Amorphotheca resinae	0,331183	0,080428	0,0708	0,146342	0,087716	0,030634	0,07637	0,076591	0,046537	0,014974	0,006988	0,05176	0,092607	0,272812	0,003422	0,047049	0,017359	0,021217	0,031832	0,090729	0,03368	0,105724	0,119997	0,071871	0,012703	0,01811	0,083324	0,003464	0,030572	0,086149	0,014302	0,013647	0,015923	0,035089	0,004182	0,091988	0,098113	0,043422	0,002637	0,133234	0,003857	0,069772	0,0127	0,051755	0,066391	0,051338	0,091241	0,006007	0,091274	0,019845
Ampelomyces quisqualis	0,004663	0,002814	0,002398	0,001339	0,001687	0,003232	0,005895	0,005009	0,001755	0,009832	0,000812	0,003928	0,002688	0,002138	0,019394	0,001209	0,001193	0,013985	0,001588	0,002281	0,005603	0,003597	0,002007	0,006223	0,001803	0,002805	0,008949	0,250465	0,014792	0,008217	0,006146	0,013362	0,001328	0,001183	0,001509	0,001801	0,034458	0,001157	0,017818	0,001653	0,007238	0,001633	0,026237	0,001305	0,000444	0,001805	0,004547	0,001429	0,002589	0,001112
Anaeromyces robustus	0	0	0,003377	0,00053	0,000448	0	0	0	0	0,000459	0	0,000442	0	0	0	0,000698	0,000793	0,000552	0	0	0	0	0	0	0	0,000392	0	0	0,000429	0	0	0	0,000442	0,000477	0	0,001308	0	0	0,000383	0	0	0	0	0	0	0	0	0	0	0
Annulohypoxylon stygium	0	0,001493	0,00133	0	0	0,000794	0,006668	0,00039	0	0,018685	0,002305	0	0	0,000401	0	0,001562	0	0	0	0,001929	0	0	0	0,000568	0	0,001388	0,000945	0	0,001504	0	0,002644	0	0,002347	0,003895	0	0	0,000483	0	0	0,000389	0,000427	0	0,00129	0,001327	0,000931	0	0	0,000817	0	0,000388
Antarctomyces pellizariae	0,001641	0,000937	0,001255	0,00072	0,000885	0,001459	0	0	0,000388	0	0	0	0,001062	0,001755	0	0,000426	0	0	0	0,00039	0	0,001553	0,001467	0,000923	0	0	0,000929	0	0	0	0	0	0	0	0	0	0,001263	0	0	0,000991	0	0,000601	0	0,000442	0	0	0,000379	0	0,001389	0
Anthracocystis flocculosa	0,001843	0,007884	0,000376	0,001902	0,000448	0	0,000996	0,000499	0,000799	0,001499	0	0,000534	0,00046	0,000446	0,007899	0,001116	0	0,001473	0	0,000468	0	0,001566	0,000445	0,000473	0,001349	0,001461	0,001373	0,001071	0,002305	0	0,000515	0,000465	0	0	0	0,001285	0	0	0	0,000437	0	0,000794	0,001209	0,000604	0,000559	0	0,000491	0,001183	0	0
Antrodiella citrinella	0	0	0	0,000819	0	0	0	0	0,000836	0	0	0	0	0,000595	0	0,00386	0,000521	0	0	0	0	0	0	0,001014	0	0	0,000653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apiotrichum porosum	0,000935	0,001434	0,001392	0,001118	0,000525	0,0014	0,00203	0	0	0,002513	0	0,00045	0	0,000459	0,005104	0,000907	0	0,002966	0	0,001468	0	0,001536	0,000782	0,001007	0	0,001115	0,00168	0,000891	0,001462	0	0,000453	0,001999	0	0,00078	0	0,000385	0	0	0	0,000418	0	0	0,003159	0	0,000509	0	0	0,001332	0	0
Aplosporella prunicola	0,013226	0,005504	0,00759	0,008564	0,004445	0,014745	0,008569	0,003031	0,004504	0,022515	0,002035	0,004466	0,007567	0,011161	0,001749	0,006721	0,000561	0,003789	0,002163	0,004709	0,001797	0,025687	0,005722	0,015216	0,001181	0,002948	0,01298	0,005885	0,004648	0,002996	0,004672	0,002772	0,003587	0,005606	0,001413	0,006238	0,005294	0,001779	0,001086	0,006914	0,003914	0,00342	0,004882	0,003767	0,003707	0,004393	0,003813	0,002407	0,011864	0,001492
Apophysomyces ossiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armillaria ostoyae	0	0,001077	0,000382	0,000482	0	0	0,001202	0	0,000378	0	0	0	0	0,000482	0,001696	0,000558	0,000494	0,000456	0	0,000663	0	0	0	0,000874	0	0,005019	0	0	0,00063	0	0	0	0	0,000758	0	0	0	0	0	0	0	0,000468	0,001025	0	0,000531	0	0,000414	0	0	0
Arthonia quintaria	0	0	0	0	0	0	0	0	0	0	0	0	0,001158	0	0	0	0	0	0	0	0	0	0,000706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthonia susa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000496	0	0	0	0	0	0,000427	0
Arthothelium ruanum	0	0	0	0	0	0,000434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrinium arundinis	0,003541	0,00133	0,000513	0,001708	0,002006	0,00513	0,003976	0,001275	0,000968	0,007275	0,001077	0	0	0,004446	0	0,000485	0	0,00086	0	0,001701	0	0,001822	0,001176	0,000899	0,000416	0,000571	0,00232	0	0,000927	0,000811	0,001812	0	0,001004	0,00247	0	0,000829	0,001678	0	0	0,001556	0,001327	0,000378	0,001001	0,002221	0,001403	0,000624	0,000918	0,000585	0,000955	0
Arthrobotrys entomopaga	0,003182	0,000979	0,000621	0,002504	0,001287	0,001891	0,001629	0,001035	0,000737	0,002132	0,001086	0,000417	0,00172	0,002746	0	0,001119	0	0	0	0,001486	0	0,002027	0,002849	0,002525	0	0,00148	0,00274	0	0,000898	0,000671	0,001122	0,0005	0,001322	0	0	0,000638	0,000854	0	0	0,002305	0	0	0,000415	0,000396	0,001067	0,000758	0,000821	0,000499	0,001748	0,00104
Arthrobotrys flagrans	0,001422	0	0,000519	0,000527	0,000437	0,000879	0,000449	0	0	0,000441	0	0	0,000395	0,001447	0	0	0	0	0	0	0	0,000814	0	0,001209	0	0	0,001083	0	0	0	0	0	0	0	0	0,000393	0,000409	0	0	0,000508	0	0	0	0	0	0,000379	0	0	0	0
Arthrobotrys musiformis	0	0	0,000682	0	0	0,002644	0,001445	0	0,001051	0,003213	0	0	0	0	0	0,000674	0	0	0	0	0	0,000563	0,000416	0,00045	0	0	0,001218	0	0	0	0,000497	0	0	0,000589	0	0,000563	0	0	0	0,000376	0	0	0	0,0007	0	0	0	0	0	0
Arthrocladium fulminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000403	0	0	0	0	0	0	0
Arthroderma uncinatum	0,002343	0,000614	0,001955	0,001379	0,000525	0,002665	0,000999	0	0,000799	0,001452	0	0,000467	0,001724	0,001848	0	0,00041	0	0	0	0,000876	0	0,002273	0,001206	0,002373	0	0	0,002255	0,000699	0,000429	0	0,000438	0	0,000695	0	0	0,00148	0,001003	0	0	0,001923	0	0,000704	0,000431	0	0,000408	0	0,000505	0	0,001626	0
Ascobolus immersus	0,00427	0,001381	0,00239	0,002482	0,001433	0,001728	0,002491	0,001109	0,001437	0,003232	0,000397	0,00055	0,001922	0,00391	0	0,00124	0	0,000904	0	0,001555	0	0,002859	0,00136	0,002207	0	0,000963	0,00248	0,000678	0,001103	0,000783	0,000605	0	0,000898	0,001097	0	0,001829	0,001634	0	0	0,001949	0,001003	0,000893	0,000628	0,001085	0,001131	0,000958	0,001358	0,000428	0,002025	0
Ascochyta lentis	0,006168	0,001864	0,007534	0,002315	0,001744	0,002734	0,003777	0	0,001369	0,014863	0,000472	0,003398	0,001542	0,002495	0,001536	0,001043	0,000411	0,005689	0,002906	0,001856	0,00203	0,00502	0,009534	0,006446	0,001397	0,001407	0,028395	0,018967	0,002947	0,002834	0,002682	0,00485	0,002228	0,003664	0	0,012971	0,003685	0,000497	0,014392	0,001254	0,002721	0,001292	0,003878	0,001524	0,0004	0,001014	0,001346	0,001448	0,001427	0,000494
Ascochyta rabiei	0,00477	0,001531	0,006726	0,002965	0,001907	0,002901	0,003223	0,000446	0,001852	0,012237	0,000756	0,003141	0,001884	0,001823	0,001714	0,001223	0,000393	0,005369	0,002279	0,001726	0,00198	0,004848	0,008707	0,00621	0,001695	0,00124	0,025751	0,018187	0,002301	0,002775	0,002673	0,004788	0,001669	0,003492	0,000851	0,011587	0,003674	0,000566	0,014123	0,001734	0,002862	0,001013	0,003266	0,001428	0,000434	0,001179	0,001422	0,001217	0,002014	0
Ascodesmis nigricans	0,002332	0,000841	0,001528	0,002069	0,00153	0,00198	0,001661	0	0,000964	0,001679	0	0,000954	0,00215	0,002099	0	0,000524	0	0,001097	0	0,001021	0	0,002087	0,00135	0,001685	0	0	0,001917	0,000535	0,000943	0,000448	0,000447	0	0,000425	0,001131	0	0,001273	0,001114	0	0	0,000859	0	0,000532	0,000911	0,000799	0,000402	0,000579	0,001588	0	0,001334	0
Ascosphaera aggregata	0	0	0	0	0	0	0	0	0	0	0	0	0,001244	0	0	0	0	0	0	0	0	0	0,000811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascosphaera apis	0,00271	0,00161	0,002582	0,002415	0,002265	0,002207	0,002146	0,000983	0,001095	0,003509	0,000416	0,001184	0,001961	0,002768	0,00062	0,001395	0	0,00146	0	0,001424	0	0,002554	0,001462	0,002986	0,000397	0,001236	0,00237	0,000885	0,001399	0,000839	0,001019	0	0,00139	0,000926	0,000469	0,001373	0,002434	0,000406	0	0,001925	0	0,001106	0,001389	0,001195	0,000589	0,001237	0,00134	0,000435	0,001872	0
Aspergillus aculeatinus	0,000588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus aculeatus	0,001093	0	0	0	0	0	0,000401	0	0	0,000907	0	0	0	0,000427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus alliaceus	0,000534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus arachidicola	0,000534	0	0,000427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000459	0,000471	0,000804	0	0	0,000591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus avenaceus	0,004264	0,001349	0,001926	0,001968	0,00165	0,003726	0,002147	0,000905	0,000825	0,00309	0,000491	0,000976	0,001934	0,003245	0	0,001167	0	0	0	0,001454	0	0,003163	0,002114	0,002334	0	0,000381	0,00284	0,001513	0,000853	0,000532	0,000479	0	0,000734	0,000926	0	0,002032	0,00181	0	0	0,001914	0	0,000738	0,000503	0,001302	0,001182	0,000624	0,001579	0,000561	0,001708	0
Aspergillus bertholletiae	0,001597	0,000401	0,001064	0,000425	0	0,003114	0,001135	0	0,000504	0,002073	0	0	0,001108	0,001218	0	0	0	0	0	0,000417	0	0,002096	0,001164	0,001575	0	0,000515	0,001473	0,001015	0,000458	0	0	0	0,000444	0	0	0,001349	0,000446	0	0	0,00093	0	0,000549	0	0,00043	0	0	0	0,000395	0,000641	0
Aspergillus bombycis	0,000935	0	0,00043	0,000444	0	0,002103	0,000425	0	0	0,00088	0	0	0,000526	0,000521	0	0	0	0	0	0	0	0,001317	0	0,000639	0	0	0,001088	0,000659	0	0	0	0	0	0	0	0,000592	0,000557	0	0	0,000547	0	0	0	0	0	0	0,000474	0	0	0
Aspergillus brasiliensis	0,002158	0,000432	0,001475	0,000777	0,000571	0,002406	0,001158	0	0	0,001827	0	0	0	0,002224	0	0,000395	0	0	0	0	0	0,002223	0,00141	0,001806	0	0	0,001548	0,000737	0	0	0	0	0,000425	0	0	0,000799	0,000966	0	0	0,000875	0	0	0	0,000386	0,000521	0	0,0006	0	0,000907	0
Aspergillus brunneoviolaceus	0,000561	0	0	0	0	0	0	0	0	0	0	0	0	0,000492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus burnettii	0,000561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus calidoustus	0,004896	0,002365	0,003388	0,003317	0,002214	0,008611	0,00369	0,001423	0,001932	0,00565	0,000699	0,001242	0,002791	0,005777	0,000414	0,003718	0	0,001772	0	0,002775	0,000484	0,005602	0,002729	0,005046	0,000501	0,001834	0,004488	0,002488	0,001685	0,001661	0,00183	0,001008	0,00161	0,001187	0	0,00338	0,002375	0,000454	0,000383	0,003523	0,0012	0,001236	0,001068	0,001998	0,001952	0,00127	0,001626	0,001069	0,002507	0
Aspergillus campestris	0,000908	0	0,001042	0,000638	0,000504	0,001224	0,000866	0	0	0,001681	0	0	0	0,001293	0	0	0	0	0	0,000556	0	0,00199	0,001205	0,00097	0	0	0,001087	0,000415	0	0	0	0	0	0	0	0	0,001523	0	0	0,000589	0	0	0,000562	0,000584	0	0	0,000411	0,000395	0,000712	0
Aspergillus candidus	0,000481	0	0,000456	0	0	0,000926	0	0	0	0,000422	0	0	0	0	0	0	0	0	0	0	0	0,000441	0	0,00045	0	0	0,000473	0	0	0	0	0	0	0	0	0,000417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus carbonarius	0,000508	0	0,001078	0,000495	0	0,001344	0	0	0	0,001178	0	0	0,00046	0,000417	0	0	0	0	0	0,000382	0	0,001393	0	0,000733	0	0	0,00119	0,000542	0	0	0	0	0	0	0	0,000466	0	0	0	0,000627	0	0	0	0	0	0	0,000379	0	0	0
Aspergillus chevalieri	0,000427	0,000528	0,001488	0,000552	0	0,001229	0	0	0,000831	0,000393	0	0,001117	0,001109	0,001096	0	0	0	0	0	0,000409	0	0,001197	0,000837	0,00045	0	0	0,001456	0,000473	0	0	0	0	0,000406	0	0	0,000533	0,00052	0	0	0,000679	0	0,000889	0	0,000788	0	0	0,000399	0	0	0
Aspergillus clavatus	0,002299	0,001186	0,001794	0,000869	0,001545	0,00247	0,001466	0,000381	0,001081	0,002182	0	0,000433	0,00156	0,002175	0	0,000392	0	0	0,000463	0,001102	0	0,002914	0,00129	0,002546	0	0	0,00217	0,001003	0,000487	0,000448	0,000497	0	0,000657	0,000387	0	0,001849	0,000594	0	0	0,001702	0	0,000669	0,000509	0,000988	0,000643	0,000512	0,0006	0	0,001568	0
Aspergillus coremiiformis	0,001606	0	0,000851	0,000558	0,000403	0,002669	0,001371	0	0,000501	0,001636	0,000378	0	0,000504	0,001317	0	0	0	0	0	0,00066	0	0,001736	0	0,001349	0	0	0,001647	0,000569	0	0	0	0	0	0	0	0,000622	0,000557	0	0	0,000582	0	0	0	0	0,000404	0,00049	0	0	0,000534	0
Aspergillus cristatus	0,000454	0	0,000564	0	0	0	0	0	0	0	0	0,000483	0	0	0	0	0	0	0	0	0	0,000936	0	0,000379	0	0	0,000505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus ellipticus	0,002541	0,001306	0,002122	0,001576	0,001072	0,00613	0,00277	0,000798	0,001105	0,004563	0,000548	0,000433	0,001591	0,00283	0	0,000943	0	0	0	0,002019	0	0,003434	0,001929	0,002526	0	0,000549	0,003329	0,00125	0,000429	0,000532	0,000745	0	0,001437	0,000758	0	0,001747	0,001412	0	0	0,001788	0	0,000412	0,000484	0,001364	0,000789	0,000379	0,000695	0,000541	0,001568	0
Aspergillus eucalypticola	0,00086	0	0,000385	0	0	0,002649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000447	0	0,000544	0	0	0,000541	0	0	0	0	0	0	0	0	0	0	0	0	0,000534	0	0	0	0	0	0	0	0	0	0
Aspergillus felis	0,002648	0,001064	0,000736	0,001409	0,000789	0,001755	0,00145	0	0,00053	0,002044	0	0	0,000439	0,002085	0,000955	0	0	0,00048	0	0,001092	0	0,001992	0,001188	0,001017	0	0	0,001806	0,000548	0,000544	0,00056	0	0	0	0,000561	0	0,000651	0,000631	0	0	0,000987	0	0,000515	0	0,000395	0,000507	0,00049	0,000411	0	0,000992	0
Aspergillus fijiensis	0	0	0	0	0	0	0,000449	0	0	0,000379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus fischeri	0,00182	0,000555	0,000519	0,000692	0,000571	0,001223	0,000401	0	0	0,000925	0	0	0	0,001672	0	0	0	0	0	0,00039	0	0,001091	0,000923	0,000686	0	0	0,000925	0,000409	0	0	0	0	0	0	0	0,000474	0	0	0	0,000766	0	0,000446	0	0	0	0,000379	0	0	0	0
Aspergillus flavus	0,000935	0	0	0	0	0,000385	0,000401	0	0	0,001029	0	0	0	0,000393	0	0	0	0	0	0	0	0	0,000471	0,000639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000421	0	0	0	0	0	0	0	0	0	0
Aspergillus fumigatiaffinis	0,001586	0	0,000484	0,000777	0,000537	0,001948	0,001228	0	0	0,00238	0	0,00045	0	0,002003	0	0	0	0	0	0,000764	0	0,001553	0,000445	0,00071	0	0,000997	0,00101	0,000458	0	0	0	0	0,000444	0	0	0,000466	0,000743	0	0	0,000528	0	0	0	0,000411	0,00042	0	0,000537	0	0,000433	0
Aspergillus fumigatus	0,001101	0,000424	0,000691	0,000524	0,000437	0,001857	0,000947	0	0	0,002031	0	0	0	0,001243	0	0	0	0	0	0	0	0,001495	0,000841	0,000804	0	0	0,001187	0,000538	0	0,000476	0	0	0,000386	0,000393	0	0,000886	0,000483	0	0	0,000688	0	0	0	0	0	0	0	0	0,000392	0
Aspergillus glaucus	0,000748	0	0,000462	0,000466	0	0,001679	0	0	0	0,000898	0	0	0,00046	0,000534	0	0	0	0	0	0	0	0,001657	0	0,000781	0	0	0,000476	0,000603	0	0,000392	0	0	0	0	0	0	0,000557	0	0	0,000421	0	0	0	0	0	0	0	0	0	0
Aspergillus hancockii	0,003771	0,000776	0,000733	0,001697	0,001026	0,002724	0,001441	0,00047	0,00058	0,001645	0	0	0,001206	0,002875	0	0,001005	0	0	0	0,001271	0	0,002273	0,00119	0,001325	0	0	0,001699	0,000839	0,000384	0,000476	0,000415	0	0,000637	0	0	0,000515	0,001544	0,000411	0	0,001007	0	0,000772	0,000434	0,001019	0,000633	0,000713	0,000537	0,000431	0,001182	0
Aspergillus heteromorphus	0,011317	0,004377	0,008128	0,00685	0,004288	0,009631	0,00543	0,003167	0,002972	0,005353	0,001079	0,00401	0,005174	0,009742	0,002308	0,004165	0,000748	0,003561	0,001551	0,004898	0,001972	0,010439	0,005662	0,005151	0,001101	0,002471	0,007552	0,005275	0,00283	0,003523	0,002606	0,00199	0,002405	0,002669	0,001119	0,00498	0,00782	0,001485	0,000924	0,006453	0,0015	0,003296	0,003984	0,002625	0,002993	0,001894	0,003812	0,001945	0,004437	0,001257
Aspergillus hiratsukae	0,002425	0,000515	0,00149	0,000857	0	0,002288	0,001411	0,000469	0,000431	0,003968	0	0,000483	0,000724	0,002824	0	0,000378	0	0	0	0,000521	0	0,001982	0,001254	0,001049	0	0	0,001552	0,000548	0	0,000616	0,000564	0	0,005107	0,000447	0	0,001402	0,000631	0	0	0,002219	0	0	0,00045	0,001132	0,000553	0,001003	0,000537	0,000463	0,001141	0
Aspergillus homomorphus	0,002064	0,000739	0,000905	0,001767	0,001302	0,002397	0,001179	0,000887	0,00044	0,001777	0	0,000617	0,001137	0,002565	0	0,00048	0	0	0	0,000625	0	0,002314	0,001383	0,001806	0	0	0,001892	0,000996	0	0	0,000403	0	0,000444	0,000929	0	0,001097	0,000929	0	0	0,00167	0	0,000412	0	0,000906	0,000549	0,000668	0,000379	0,000402	0,001166	0
Aspergillus ibericus	0,001374	0	0,000819	0	0	0,001489	0,000838	0	0	0,002321	0	0	0,000592	0,000521	0	0	0	0	0	0,00039	0	0,001512	0,000445	0,001065	0	0	0,001461	0,000523	0	0	0	0	0	0	0	0,001165	0,000594	0	0	0,000643	0	0	0	0	0	0	0	0	0	0
Aspergillus indologenus	0,005077	0,002306	0,001926	0,003255	0,002013	0,003093	0,00385	0,001623	0,001481	0,005599	0,000567	0,001005	0,002284	0,006014	0	0,000876	0	0,001177	0,000826	0,002499	0,000818	0,003888	0,002334	0,002229	0	0,001436	0,003916	0,001343	0,001229	0,001595	0,001322	0	0,001494	0,001151	0	0,003513	0,002583	0,00062	0	0,002866	0,000391	0,001545	0,001419	0,001368	0,001698	0,000914	0,001834	0,000598	0,002673	0
Aspergillus lentulus	0,001066	0	0,000679	0	0	0,002581	0,000914	0	0	0,000586	0	0	0,000439	0,001031	0	0	0	0	0	0	0	0,001717	0	0,00123	0	0	0,00106	0,000814	0	0	0	0	0	0	0	0,000662	0	0	0	0,000656	0	0	0	0	0	0	0,000379	0	0	0
Aspergillus leporis	0,002153	0,000847	0,001179	0,001343	0,000432	0,003306	0,001186	0	0,000697	0,002474	0	0,000383	0,001238	0,001879	0	0	0	0	0	0,000382	0	0,002516	0,001337	0,002071	0	0	0,002131	0,001043	0	0	0,000441	0	0,000425	0	0	0,001589	0,000892	0	0	0,001353	0	0	0	0,000459	0,000519	0	0	0,000424	0,000893	0
