genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Alkalilacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1458	0	481	0	0	0	0	0	0	0	0	0	0	332	0	0
Alkalilimnicola	93	0	0	759	42	1149	0	1338	776	0	1416	0	57	0	0	890	667	0	126	53	1239	0	609	0	41	1032	0	617	0	384	642	554	747	44	1116	0	447	712	0	1237	469	445	0	335	1853	146	0	554	804	840
Alkalinema	0	0	1245	0	182	0	1621	1804	0	32	0	111	0	3537	0	581	9775	0	0	0	0	0	0	4437	0	0	526	0	0	649	0	0	0	0	0	257	0	32	0	0	0	0	0	0	800	81	0	0	1118	0
Alkalispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0
Alkanindiges	0	0	0	0	0	0	0	0	0	0	0	79	1039	0	0	0	0	122	0	0	0	0	0	0	0	348	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935	0	0
Alloactinosynnema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allobranchiibius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	75	0	0	483	83	0	1238	0	0	0	845	0	851	0	0	0	0	0	0	0	0	0
Allocatelliglobosispora	78	0	0	0	0	0	0	0	428	0	561	187	0	0	329	674	447	0	435	59	1766	0	0	0	40	42	0	730	52	1511	0	1549	119	0	2852	0	369	424	693	0	358	664	0	0	0	0	38	0	0	900
Allochromatium	76	0	0	574	0	509	0	1185	519	43	1141	0	453	0	328	725	584	0	0	0	885	0	537	333	116	589	324	512	39	0	660	549	930	51	388	0	0	542	0	1500	821	60	0	934	1573	116	38	977	607	524
Allokutzneria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	128	0	0	0	0	0	0	0	0	342	0	367	0	392	76	0	1566	0	0	0	493	0	0	0	0	0	0	0	0	0	0	652
Allonocardiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	973	0	0	31	443	0	0	0	0	0	0	0	0	0	0	0
Allorhizocola	0	0	0	0	0	0	0	0	48	0	0	211	0	0	0	47	76	0	324	0	1376	0	0	0	0	0	0	0	39	1282	0	772	56	0	2025	0	0	0	488	0	0	478	0	0	0	0	0	0	0	610
Allostreptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1535	0	0
Alsobacter	1250	4995	8968	3461	1750	3360	1937	16122	3308	1757	7999	3272	2185	3053	3090	14930	13869	568	1159	862	8766	2522	2255	14056	1472	5408	3904	23483	1159	15251	8677	17204	8996	1007	8151	931	8941	9122	27504	17792	36327	6708	2028	4804	28571	3215	538	14368	7083	6317
Alteraurantiacibacter	505	7065	3151	1999	648	7184	2942	5978	4054	1093	3665	1548	2605	2358	2071	4517	2752	871	953	669	7584	2462	1436	1640	1235	3378	1859	7033	900	5712	2753	7544	1921	385	115727	461	3566	3658	3681	3538	33911	4159	3553	4441	6564	758	1061	12575	3936	5035
Altererythrobacter	2783	43624	8665	14133	1254	41738	14773	37044	30906	5707	25214	6147	10324	16651	12385	29562	19678	1478	5642	4253	39024	17740	10356	12995	4052	22167	12444	25577	5220	12932	21308	31493	12075	2314	79192	1431	22217	18266	21523	25107	38471	26418	10684	23163	46652	4337	3848	53319	32931	17704
Altericroceibacterium	344	5131	1246	1683	157	5255	1808	4283	3336	684	3042	659	1202	1730	1408	3045	1988	132	581	480	4103	2507	1337	1594	464	2524	1655	2669	575	1289	2629	3303	1754	308	7864	172	2248	1948	1732	3258	3417	2751	1257	2895	6191	458	484	6122	4039	1910
Alteripontixanthobacter	0	1077	0	0	0	1373	0	766	660	0	522	82	67	421	0	144	431	0	75	64	643	0	0	0	0	498	0	0	116	43	451	0	0	0	1186	0	625	0	48	384	710	593	0	0	562	54	34	554	569	0
Alteriqipengyuania	108	1464	0	601	0	1784	482	1255	1053	42	1056	217	104	565	377	1069	707	0	177	183	794	356	520	423	130	821	341	544	188	430	795	559	524	88	1933	0	737	533	533	1165	1288	871	348	851	1553	135	43	1400	1102	526
Alteromonas	268	1304	967	1355	197	2020	683	2623	1300	67	2404	302	939	777	872	1905	1360	69	298	254	2366	1432	1144	747	227	1874	1438	1776	148	745	1605	1630	1593	132	2440	56	941	1153	604	2811	1081	1023	540	1918	3546	302	189	2128	1485	1473
Amantichitinum	592	31807	28780	23423	470	36485	1835	5550	2296	4709	9118	214	532	1724	675	4828	1219	0	434	689	1474	25676	21192	7743	106	4112	55238	2764	116	620	7268	2949	5104	247	1573	1026	1053	628	56	16632	1491	1054	0	10792	11255	382	269	2195	4192	1313
Amaricoccus	385	1575	1059	857	197	511	834	2371	1000	46	1153	530	785	547	877	1828	1524	708	199	184	2144	952	672	1044	422	1169	805	4504	193	2179	1068	4040	1092	115	5051	0	2333	1835	2440	1738	19790	1014	1826	1106	3003	236	51	12045	1133	898
Ameyamaea	0	454	464	0	0	0	0	390	0	0	516	0	0	0	431	45	0	0	0	0	0	603	0	1512	0	405	0	0	74	0	0	0	368	0	0	0	0	0	0	889	0	0	555	0	1563	0	0	575	353	0
Aminobacter	292	2001	1580	1528	351	2072	878	2587	1400	56	1909	664	890	972	1196	2382	2846	132	381	250	3482	1553	914	1513	448	1538	1290	4403	238	2044	1836	4095	1195	148	4547	126	3394	2654	3056	3115	3794	1274	839	1287	3888	313	174	2532	2156	1571
Amnibacterium	3247	14210	19188	909	390	0	8408	1699	585	1984	1233	421	55	0	2912	963	1841	358	188	288	1718	38972	1827	3649	194	600	4952	2963	2224	705	3124	4062	451	0	6336	381	1600	0	5683	9245	14942	3816	739	601	363	925	185	2255	908	564
Amniculibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0
Amnimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0
Amorphus	0	0	347	567	42	0	0	582	454	0	627	0	0	0	0	764	971	0	0	0	0	0	386	494	39	477	0	741	0	354	394	0	497	0	1325	0	638	517	0	1203	659	0	0	0	1610	102	0	332	515	345
Amphiplicatus	0	0	0	324	0	0	0	392	50	0	477	0	0	0	0	687	420	0	0	0	353	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	500	0	0	0	333	1122	0	0	0	369	378
Amphritea	0	0	0	506	0	0	0	412	42	0	639	0	0	0	345	709	438	0	75	48	872	0	39	0	35	940	0	0	0	0	461	0	444	0	1390	0	0	43	0	0	0	354	0	0	1091	122	0	406	450	588
Amycolatopsis	1753	5459	5222	2591	450	6383	2054	24623	6847	1806	12138	3040	2130	2000	4224	12242	9496	522	6012	1092	21442	5113	3191	11334	1552	8703	5529	13511	1188	14754	7306	23466	7219	682	48302	333	9126	7241	22993	7221	11541	9771	2579	6661	11755	1344	937	7482	5675	14879
Amylibacter	0	448	0	42	0	0	0	416	463	0	0	85	47	0	0	98	615	0	0	0	420	0	0	0	108	0	0	879	0	37	0	0	0	46	2502	0	752	547	0	377	169	438	0	0	343	0	0	415	468	0
Anabaena	160	0	3220	49	245	0	1416	2029	478	56	718	498	0	6903	0	2046	10980	56	158	0	846	359	0	27005	0	395	942	763	0	2539	0	628	545	41	0	453	0	688	2470	473	0	0	0	880	1294	79	0	1911	1368	561
Anabaenopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	1043	0	0	0	0	0	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerocolumna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerolinea	144	0	378	0	0	978	0	689	447	0	173	417	0	0	494	2762	2622	71	264	41	6591	0	0	927	367	0	0	1806	0	1489	443	3787	812	41	988	0	0	2180	3111	0	2122	828	457	0	837	135	0	1205	81	1007
Anaeromyxobacter	960	1783	4309	3310	507	9572	1094	7723	4884	979	9415	1174	3502	1318	2611	7722	4559	992	1597	380	13402	1665	3903	2172	896	10813	2250	5047	538	3303	4684	8981	24880	748	9184	259	3072	9966	2227	7080	3655	3263	4044	4196	10119	2157	519	6258	5906	12830
Anaerophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anatilimnocola	720	1725	618	1205	285	718	451	6447	1655	633	3117	2183	803	700	2833	8819	5066	589	560	191	7586	930	617	2731	1928	3191	1030	17886	347	10135	3505	13048	1692	160	3943	126	1140	4501	9832	2571	3721	3206	2316	1529	5655	762	210	7073	1864	5000
Ancrocorticia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0
Ancylobacter	257	1811	2458	1718	370	1780	830	2696	1723	484	2126	436	769	798	977	2355	2795	63	232	216	2350	1668	1420	2230	345	1850	1670	2590	177	1436	1851	3273	1787	163	3779	235	2411	1977	1462	4235	2093	1217	627	1615	5268	391	168	1867	2039	1387
Ancylomarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	367	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0
Anditalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0
Andreprevotia	419	2896	4271	3827	412	9984	1968	5842	2999	1508	6320	433	1575	1547	1989	2791	2058	153	451	617	3095	5583	5645	1908	335	3574	8241	2159	179	848	3526	3324	5149	343	2539	384	1644	1541	801	9051	2351	1620	863	6163	9712	452	393	3366	3445	1565
Aneurinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362
Angulomicrobium	0	0	536	723	111	0	0	878	440	32	647	0	0	0	0	674	897	0	0	0	718	444	397	674	98	355	372	746	58	350	474	0	569	0	534	45	616	459	495	1403	614	0	0	342	1771	93	0	397	651	331
Angustibacter	199	0	0	0	0	0	0	1421	692	59	1220	197	0	368	343	1624	1508	0	271	107	1926	0	389	453	297	672	0	2873	118	597	1073	3351	1222	76	4820	0	3147	1186	7646	0	2539	700	418	486	905	177	0	1087	96	793
Anseongella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	546	0	61	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0
Antarctobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0
Antribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Antricoccus	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	0	80	0	0	0	0	0	517	0	374	67	0	0	0	0	0	0	0	0
Antrihabitans	188	0	0	35	0	0	0	421	393	0	640	82	0	0	0	711	465	158	154	41	806	0	358	436	113	505	0	988	0	436	466	1644	506	0	1022	0	516	479	1058	487	3793	457	726	0	344	114	0	3214	72	474
Aphanizomenon	0	0	0	0	0	0	0	518	0	0	0	0	0	686	0	0	1736	0	0	0	0	0	0	1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
Aphanocapsa	0	0	748	0	0	0	1360	0	0	0	58	0	0	2369	0	0	9967	0	0	0	0	0	0	640	0	357	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	258	0
Aphanothece	0	0	539	0	137	0	537	1378	0	0	0	269	0	2448	0	0	4712	0	0	0	0	0	0	2592	0	0	0	0	0	1189	0	0	0	0	0	173	0	0	596	0	1029	0	0	0	732	0	0	454	236	0
Apibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0
Aquabacter	180	872	1923	1074	261	738	561	1921	1109	38	1365	272	80	571	817	1573	1834	54	165	100	1450	576	752	1706	215	836	1109	1519	98	923	2205	5168	1263	75	1978	162	1379	1130	874	3084	1219	649	369	863	3460	247	104	1212	1433	835
Aquabacterium	19520	153131	187862	260502	28972	493553	344353	535306	516806	166732	247217	98538	724185	134440	93906	101350	48903	60936	17296	43066	124684	442238	361703	30508	123358	122134	684856	250863	18547	121013	179707	154280	421917	30802	136103	35589	132932	142256	44041	477443	81227	78355	191846	804884	423336	25313	57555	421483	117838	104142
Aquamicrobium	152	1154	1016	787	205	0	506	1438	916	0	1045	304	498	670	635	1448	1685	0	184	129	2147	662	452	846	242	1050	713	2136	129	1243	1064	2175	637	47	3104	64	2095	1496	1790	1735	2077	720	362	548	2350	232	114	1312	1177	1046
Aquaspirillum	112	0	462	694	121	2659	608	2422	800	41	1276	211	799	167	496	779	662	104	68	135	1104	875	1023	354	159	696	1275	1054	0	423	689	1047	1631	60	1314	38	932	814	0	1901	1087	78	412	1601	4242	184	144	1730	753	840
Aquicella	64	0	0	459	41	0	0	411	0	0	468	0	0	0	0	54	827	0	0	0	523	0	41	379	0	334	0	451	0	0	0	437	0	0	0	0	0	0	401	0	0	0	416	0	488	34	0	0	83	0
Aquidulcibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquiflexum	40	0	0	0	0	0	0	409	56	0	64	0	51	366	0	1042	1113	0	123	0	1158	461	0	418	45	0	0	862	0	390	0	1039	0	0	369	0	0	404	57	367	0	375	557	0	354	0	0	0	196	0
Aquimarina	142	1153	374	555	130	0	724	1406	828	38	670	313	896	834	476	2277	2099	202	665	124	3316	1576	522	863	259	778	558	1758	142	971	647	2780	555	38	1783	86	1071	1232	960	1262	912	1115	1634	823	1555	123	125	544	950	903
Aquimixticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	41	4214	0	422	0	0	0	0	0	0	0	0	0	0	413	0	0
Aquimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0
Aquincola	7372	50432	28727	49399	4873	185126	39356	125108	58004	23110	131536	9290	29196	27686	22862	40054	20062	8555	7133	11949	38351	38444	97093	13974	9880	55287	69052	60527	4440	21640	70739	65043	91404	6537	38973	3922	35013	26223	147097	167093	102871	24295	23388	128598	149433	7331	10901	85103	58497	31708
Aquipluma	0	0	0	0	0	0	0	460	80	0	598	74	0	0	0	1229	2586	425	135	0	2771	0	0	0	161	0	0	717	0	0	1037	1787	922	47	0	0	401	1514	0	0	1199	0	878	0	475	0	0	895	499	0
Aquirufa	237	1512	0	622	86	0	960	1324	1086	77	495	550	2000	1115	356	1996	2021	233	288	233	1755	2779	612	823	739	729	1122	2190	187	554	514	1630	521	241	820	59	636	661	1120	742	1351	809	1638	2663	1226	97	195	1595	791	461
Aquisalimonas	0	0	0	636	0	0	0	486	511	0	653	0	0	0	0	75	515	0	0	0	814	0	671	0	37	520	314	431	0	40	363	0	450	0	391	0	0	424	0	1060	0	0	0	0	528	72	0	0	623	736
Aquisalinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366
Aquisphaera	573	1569	7138	2708	590	2273	706	7691	2298	1011	3051	836	1100	1020	1170	6335	8038	494	406	234	5241	2293	1961	16069	664	2110	3467	5795	332	2690	2878	6267	5628	533	2516	370	1530	2737	4947	8765	2850	2520	1755	2569	8154	773	299	4224	3028	3316
Aquitalea	585	2616	3405	3887	585	13966	8626	14719	3473	1620	14578	705	1787	4169	15899	3744	2233	1969	503	1813	8952	3370	7021	1317	576	4556	6742	9331	249	1560	5944	6728	66682	2212	6682	1489	8922	3787	926	23611	31602	2288	3466	27792	54442	4361	432	76031	3143	5552
Arachidicoccus	492	2641	1520	1423	280	1325	1471	2558	1933	486	1172	712	1342	2644	968	6699	7314	356	1947	287	8305	5415	1161	1603	609	1296	2984	3922	433	2010	1387	5774	1151	186	1150	100	2646	2150	2429	3336	1191	2715	2706	2120	2779	282	183	1891	2875	1658
Arachnia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021	0	0	0	811	0	164	0	0	0	0	0	0	0	0	0
Arboricoccus	0	348	646	715	66	489	0	1081	497	0	910	0	0	0	0	784	655	0	0	59	361	504	579	1063	109	458	423	391	0	476	777	930	780	0	425	0	535	517	0	1404	620	76	0	598	2388	113	0	589	775	0
Arcanobacterium	55	0	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	520	404	0	0	0	0	0	0	0	0	0	0	0	0
Archangium	1268	2563	10598	4602	747	6879	2252	10456	7429	1510	9442	1295	4826	3321	2473	9457	6971	345	3000	576	19184	2808	3573	3677	948	13202	3531	8648	874	4789	6483	8645	9060	429	12044	411	3328	8862	7932	7154	5447	4651	1817	7604	11177	1633	1052	4164	19713	15608
Arcicella	14898	310037	4338	28832	6744	12801	156917	34770	86742	14145	12372	56053	243173	82666	53192	52080	48544	22690	21536	35318	41942	229982	43400	15362	29164	77116	72320	103205	29278	19226	26901	25383	31452	6203	2261	4429	53321	19457	7634	48715	30077	41841	91108	95189	17072	1340	14846	32894	18791	36841
Arcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	45	414	454	0	0	384	0	0	0	71	356	0	923	0	0	0	1787	0	0	39326	0	779	887	76	0	580	0	814	0	0	54	0	2097	70	707
Arcticibacter	220	1706	1177	556	35	0	651	1194	792	52	578	413	492	970	735	2809	2646	164	941	116	4253	10329	518	1039	328	546	1767	2268	159	1239	1108	5222	610	42	660	0	978	1219	2321	1489	864	1070	1870	515	2231	115	43	516	1234	1066
Arcticibacterium	41	0	0	106	37	0	0	0	703	0	112	0	0	395	0	695	907	0	134	0	379	0	0	0	36	763	0	0	0	77	0	0	57	0	2966	0	445	33	0	0	593	0	381	328	0	0	0	0	167	0
Arenibacter	150	395	0	409	35	0	416	476	531	0	538	211	482	499	368	1316	1622	68	237	0	1674	1002	42	455	187	652	0	1452	47	499	478	1553	84	0	1007	0	532	661	789	541	570	654	886	0	494	0	0	337	610	580
Arenicella	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	388	50	0	0	0	0
Arenimonas	470	2399	1640	1766	228	3609	770	4504	2094	588	3600	1097	1209	914	1770	3462	1685	745	489	427	15316	2112	1999	1185	624	2414	2170	9497	164	5298	3061	6345	1927	147	7114	106	3743	11453	6977	4038	2442	1547	4821	2699	5630	484	213	5738	2145	4297
Armatimonas	3045	7991	3867	24680	2163	8984	14695	21488	13466	1551	15561	3266	9203	15121	6830	29557	19990	2605	3568	1859	24605	5666	4686	17346	3460	8167	5818	15706	1996	3178	4965	23866	4048	645	3109	527	7118	5387	7911	12946	3825	14825	10869	9212	25180	2544	1719	8315	11104	5481
Aromatoleum	734	3573	3383	3837	623	16704	2661	8100	4718	1658	9190	875	2337	1937	3000	4618	3522	667	640	917	5294	4397	5550	1781	858	4937	5461	5550	359	1781	5054	6561	8567	451	5088	368	5109	3762	1811	12172	5300	2105	2445	7285	11803	668	712	7677	4457	3098
Arsenicibacter	151	760	0	410	44	0	540	472	777	49	110	469	509	691	391	1236	1514	172	270	0	1602	1925	366	3525	175	433	1083	2134	184	1896	353	4711	65	0	408	0	503	974	2581	514	1107	548	962	593	595	0	34	731	652	0
Arsenicicoccus	78	0	0	0	0	0	0	0	464	0	413	0	0	0	0	97	165	54	52	0	508	0	0	0	127	327	0	1278	0	0	358	1786	170	0	2141	0	870	545	19077	0	1825	63	0	0	336	81	0	490	0	476
Arsenicitalea	66	0	0	33	37	0	0	836	369	0	701	231	0	0	581	1035	816	0	176	0	1189	0	0	342	186	832	0	1908	58	991	722	2658	0	0	1760	0	528	940	1645	451	742	573	0	0	620	170	0	1065	438	791
Arsenophonus	0	0	0	33	0	0	93	0	0	32	0	0	0	0	47	0	0	0	0	0	0	1322	0	0	0	0	481	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	338	0	68
Arthrobacter	2303	23202	29858	2874	5805	4660	12269	12845	5366	3488	6070	6037	10238	2265	5355	18836	6042	10300	9288	869	28204	8583	2436	12230	4562	10823	8335	34211	4003	14837	7001	53274	6970	742	32043	3744	14290	12187	159029	7489	67028	12420	14226	17592	7528	2556	10013	51760	3623	13499
Arthrospira	0	0	0	0	0	0	0	0	0	0	0	91	0	489	0	0	758	0	0	0	0	0	0	462	0	0	0	0	0	398	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arundinibacter	43	0	0	65	35	0	0	0	534	0	62	183	58	389	0	807	967	61	128	0	828	885	0	644	48	410	0	827	0	363	0	1270	0	0	383	0	0	452	59	0	586	309	508	456	0	0	34	0	136	0
Asaia	56	673	714	682	67	1299	0	1056	493	32	929	0	0	0	465	78	75	0	0	35	0	1226	782	1603	0	665	895	0	56	0	553	433	830	56	342	0	0	362	0	1788	0	0	458	417	2558	60	0	674	902	0
Asanoa	447	482	546	0	0	0	0	1432	1463	51	3013	1581	51	0	1419	2903	1214	0	2771	354	9083	339	481	940	303	1580	346	2438	305	8152	1023	8823	1354	95	16581	0	1963	1488	3349	949	1891	3808	562	800	955	164	229	1391	729	4924
Ascidiaceihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asinibacterium	164	0	0	349	47	0	0	405	42	0	98	174	63	650	0	1538	2096	288	353	0	1889	879	62	316	449	0	455	1218	114	571	0	1451	55	0	0	0	654	630	628	491	163	627	2252	396	0	0	0	338	712	498
Asticcacaulis	5633	37271	54573	39253	4599	65162	34567	136649	35794	38710	102343	11565	27576	18814	184179	58041	37112	594	11807	17556	56244	76866	40681	53182	18831	36805	68988	118605	6618	14920	106938	63153	129362	5705	86313	2545	7365	71468	19057	158367	35174	50742	4964	161735	177839	10520	5098	110603	36821	39461
Atlantibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	2628	0	896	0	0	0	1055	0	0	0	0	0
Aulosira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurantiacibacter	618	10015	2267	3158	301	11164	3353	8709	6480	1325	5867	1382	2470	3591	2666	5966	4649	348	1161	1011	7945	4013	2481	3182	952	5194	3059	5658	1155	3222	5068	6654	3243	622	74889	320	4907	3922	3860	6071	12366	5398	2574	5710	11375	855	899	11943	7961	3716
Aurantimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	118	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	0
Aurantimonas	320	2971	2757	2192	424	2611	1652	2783	1738	565	2255	539	886	1299	1608	2588	3244	134	344	258	3287	2796	1640	2686	436	2049	2115	7147	333	1747	2276	8711	1817	179	5962	215	2888	2256	2550	4612	4345	1444	893	2063	5177	349	310	2697	2657	1709
Auraticoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	968	0	0	0	1361	64	0	1122	0	0	0	1212	0	1039	0	0	0	0	0	0	0	0	0
Aureimonas	997	13031	10433	6771	1474	8915	18225	11844	6319	2377	8996	2269	3334	4016	18938	8981	10210	493	1250	1112	11043	10890	5717	9271	1863	9439	8369	264614	1599	6028	9767	152168	6718	600	28597	643	11992	7174	32671	15596	46111	4756	3028	7911	20322	1472	4320	14087	9473	5778
Aureispira	0	0	0	39	0	0	0	370	0	0	0	88	81	0	0	854	735	0	57	115	728	0	0	326	230	0	0	669	0	47	0	449	0	0	418	0	0	46	0	0	0	552	0	0	423	0	0	0	61	0
Aureliella	124	457	0	55	0	0	659	1872	1229	47	2295	2333	1022	319	896	3161	4405	136	608	79	5824	0	0	513	1378	1719	0	6410	138	5970	595	4934	600	0	26646	0	1789	2297	1726	0	10749	1793	1944	642	1052	307	151	1312	1082	2504
Austwickia	170	0	0	0	0	0	0	394	50	0	444	0	0	0	0	74	215	69	55	0	459	0	0	0	39	328	0	947	0	0	42	1205	125	0	2413	0	739	506	3326	0	1461	0	0	0	0	102	0	1144	0	428
