species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Aaosphaeria arxii	660	1693	1782	1027	189	6923	1143	627	843	1590	276	786	1446	1546	543	1152	322	350	207	167	1756	2827	828	1236	93	459	2724	3330	283	628	1144	1149	404	122	635	161	909	776	809	1452	1613	517	1100	1157	914	111	108	642	815	341
Absidia glauca	73	222	258	206	43	422	129	156	0	266	0	0	0	443	213	0	139	26	0	63	0	0	0	0	0	192	0	0	29	0	0	0	137	39	0	19	166	0	0	0	47	0	0	212	386	36	15	132	156	0
Absidia repens	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acanthothecis fontana	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
Acaromyces ingoldii	523	32526	674	3973	0	662	946	891	2473	1047	487	381	800	457	7441	651	0	457	0	93	696	4047	581	179	99	2713	2491	683	771	311	235	354	253	124	125	24	1056	0	0	1223	149	2275	828	762	1945	120	100	2516	133	231
Acephala macrosclerotiorum	21040	42364	51308	57721	5657	22008	36156	38618	17595	3222	3054	4873	9155	82151	781	36175	3172	1634	2488	4568	17393	46556	28889	17250	717	5327	31689	877	1761	13316	3872	6267	3353	1690	1909	6232	17628	16039	100	60990	889	8402	4824	24929	42114	3332	5915	2499	33464	7141
Acremonium chrysogenum	358	1978	1525	1192	221	28201	1541	1053	987	4600	303	140	875	2532	689	742	22	145	88	304	271	3167	808	984	54	767	3430	5939	130	287	1041	756	756	182	275	218	406	256	532	2193	508	243	502	2724	1863	159	91	2708	670	262
Actinomortierella ambigua	0	0	142	14	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	20	13	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0
Agaricus bisporus	31	0	0	222	0	0	0	0	29	127	0	0	0	199	47	168	317	19	0	0	0	0	0	210	0	0	214	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	128	0	225	0	0	0	0	0
Agrocybe aegerita	15	0	0	0	0	0	0	0	0	0	0	0	0	120	0	31	125	0	0	0	0	0	0	247	0	0	135	0	0	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrocybe pediades	15	0	0	177	0	0	0	0	21	0	0	0	0	131	0	30	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akanthomyces lecanii	215	1048	4705	755	173	11953	1105	668	636	2501	75	127	599	1403	920	399	0	66	0	161	163	2012	596	808	0	579	2119	1081	113	171	578	198	479	104	172	207	376	166	0	1443	378	43	357	1423	1063	66	77	883	409	0
Allomyces macrogynus	29	373	602	262	83	0	185	397	174	148	211	125	227	0	229	339	524	93	30	13	320	185	279	197	54	174	440	354	80	228	28	0	504	82	192	65	182	231	375	361	61	194	197	365	656	58	82	482	41	200
Alternaria alternata	110	473	137	145	0	0	143	0	16	159	0	64	0	221	441	17	0	670	130	234	1256	588	113	198	298	164	602	14447	106	49	266	19170	217	0	271	45	1464	132	3057	0	2239	152	5040	0	0	19	129	427	60	0
Alternaria arborescens	171	2761	596	828	0	1639	265	142	1223	317	22	506	1401	462	534	287	0	1347	247	714	1928	674	239	216	483	366	2098	36234	346	234	583	39655	230	0	643	65	1724	0	3825	156	5074	617	4982	425	0	17	311	573	584	35
Alternaria burnsii	102	255	0	124	0	0	68	0	0	309	0	40	21	149	200	0	0	248	67	88	506	328	0	32	141	238	404	7618	67	18	203	7277	158	0	187	0	471	0	1149	0	919	24	1870	0	0	0	45	131	27	0
Alternaria gaisen	20	0	126	0	0	1000	0	0	0	0	0	45	0	0	0	0	0	90	0	34	135	139	0	127	40	32	265	3265	38	0	0	2186	0	0	0	0	181	0	372	0	220	0	507	0	0	0	30	0	246	0
Alternaria oxytropis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alternaria tenuissima	117	211	152	0	0	181	37	0	0	259	0	70	0	144	500	0	0	616	131	149	1143	551	0	176	304	141	574	10969	86	44	363	14970	264	0	209	57	1063	145	3069	0	1752	0	5360	0	0	16	96	326	44	0
Amanita brunnescens	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	44	0	0	0	0	0	0	0	327	0	84	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita inopinata	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	27	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita muscaria	0	0	0	0	0	0	0	0	0	144	0	0	0	154	0	47	175	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita polypyramis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita rubescens	0	0	126	0	0	0	0	0	0	0	0	0	0	145	0	45	0	0	0	0	0	0	0	137	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amanita thiersii	0	149	0	0	0	0	142	0	0	955	29	0	0	149	0	33	140	0	0	0	0	0	0	140	0	0	0	0	0	0	142	0	158	41	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0
Amniculicola lignicola	894	1784	1975	1200	179	4754	1185	819	965	1414	241	1452	2453	1943	491	2229	468	467	306	200	3765	2510	743	1176	269	1583	2417	3644	217	1004	1547	1063	419	108	633	204	984	962	327	1852	1375	937	1340	1074	1052	116	176	612	1191	1343
Amorphotheca resinae	13534	30776	22384	37592	3384	14025	21822	25764	13152	2527	1731	3556	11003	52908	501	23488	1799	937	1601	3669	10765	36449	17795	11607	509	3619	25555	1113	1239	8830	2793	5077	2038	1213	1340	3621	12290	10242	117	42678	946	5901	3598	16507	28379	2237	3778	1845	21365	4712
Ampelomyces quisqualis	210	961	767	272	67	1483	1167	1515	338	1100	43	255	515	430	5347	443	280	668	78	99	1825	1207	473	1045	85	484	2731	80649	539	648	1057	5061	251	41	480	67	10170	403	1339	541	1494	285	7924	416	222	81	144	436	289	216
Anaeromyces robustus	0	0	1101	17	29	0	0	0	0	14	0	35	0	0	0	30	153	23	0	0	0	0	0	0	0	14	0	0	15	0	0	0	150	17	0	50	0	0	17	0	0	0	0	0	0	0	0	0	0	0
Annulohypoxylon stygium	0	479	423	0	0	355	549	118	0	3644	122	0	0	124	0	277	0	0	0	70	0	0	0	24	0	445	290	0	62	0	641	0	597	136	0	0	13	0	0	121	144	0	298	423	466	0	0	246	0	22
Antarctomyces pellizariae	67	360	394	227	42	667	0	0	133	0	0	0	246	286	0	242	0	0	0	20	0	533	201	39	0	0	285	0	0	0	0	0	0	0	0	0	34	0	0	308	0	35	0	141	0	0	12	0	78	0
Anthracocystis flocculosa	69	2556	118	476	29	0	82	151	274	226	0	32	21	138	889	48	0	69	0	24	0	521	17	20	58	261	420	346	90	0	18	173	0	0	0	47	0	0	0	155	0	241	253	193	280	0	32	359	0	0
Antrodiella citrinella	0	0	0	258	0	0	0	0	31	0	0	0	0	184	0	166	172	0	0	0	0	0	0	212	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apiotrichum porosum	35	460	447	176	34	642	395	0	0	353	0	27	0	142	405	39	0	144	0	55	0	516	235	147	0	206	514	288	58	0	155	751	0	27	0	13	0	0	0	130	0	0	820	0	255	0	0	411	0	0
Aplosporella prunicola	582	1949	2413	1570	201	6755	1455	1002	1075	2778	262	287	1301	2240	314	1793	30	172	112	186	580	8855	842	1552	54	610	3974	1899	183	340	992	1039	551	194	451	228	525	425	184	2260	788	499	1046	1201	1610	182	167	734	1363	195
Apophysomyces ossiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armillaria ostoyae	0	370	120	152	0	0	99	0	14	0	0	0	0	149	267	24	163	19	0	34	0	0	0	270	0	324	0	0	22	0	0	0	0	27	0	0	0	0	0	0	0	142	31	0	266	0	27	0	0	0
Arthonia quintaria	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthonia susa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	24	0
Arthothelium ruanum	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrinium arundinis	150	476	161	362	90	2347	480	423	200	1368	57	0	0	780	0	276	0	39	0	63	0	627	223	38	14	183	712	0	41	29	321	0	224	86	0	28	184	0	0	507	139	22	196	708	636	28	45	176	189	0
Arthrobotrys entomopaga	136	347	195	507	54	869	309	341	253	297	377	25	231	571	0	404	0	0	0	52	0	681	472	332	0	291	838	0	36	24	243	186	310	0	0	26	23	0	0	754	0	0	133	126	455	34	26	154	316	59
Arthrobotrys flagrans	61	0	163	166	13	403	37	0	0	143	0	0	18	259	0	0	0	0	0	0	0	266	0	159	0	0	330	0	0	0	0	0	0	0	0	16	11	0	0	158	0	0	0	0	0	17	0	0	0	0
Arthrobotrys musiformis	0	0	214	0	0	1211	119	0	171	657	0	0	0	0	0	29	0	0	0	0	0	197	125	19	0	0	374	0	0	0	170	0	0	21	0	19	0	0	0	117	0	0	0	223	0	0	0	0	0	0
Arthrocladium fulminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0
Arthroderma uncinatum	96	236	620	320	34	1221	218	0	274	240	0	28	255	383	0	233	0	0	0	34	0	768	191	285	0	0	691	226	15	0	150	0	36	0	0	57	27	0	0	621	0	41	138	0	204	0	16	0	190	0
Ascobolus immersus	177	498	758	535	67	792	450	368	320	538	21	33	309	721	0	424	0	42	0	61	0	965	258	316	0	165	760	219	44	28	207	0	166	38	0	70	44	0	0	636	194	52	201	346	485	43	61	129	316	0
Ascochyta lentis	258	665	2432	306	86	1253	581	0	313	1663	25	222	356	378	327	263	22	251	140	78	654	1669	2427	742	68	180	8664	6104	112	336	601	1835	384	125	0	507	661	173	2194	410	714	173	782	486	200	40	56	442	174	28
Ascochyta rabiei	204	538	2169	414	93	1330	480	135	396	1370	40	210	451	354	303	341	21	237	111	76	637	1615	2048	663	83	198	7859	5855	89	391	607	1811	311	118	272	450	646	197	1996	564	735	160	634	455	217	46	62	371	264	0
Ascodesmis nigricans	97	323	486	308	78	906	316	0	215	275	0	65	300	405	0	298	0	51	0	43	0	701	193	224	0	0	587	173	38	16	153	0	22	39	0	49	30	0	0	267	0	31	167	255	201	26	76	0	203	0
Ascosphaera aggregata	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascosphaera apis	115	581	821	426	108	1014	415	324	260	580	22	79	354	599	27	451	0	64	0	59	0	861	220	323	23	165	726	286	56	30	208	0	244	33	148	52	197	12	0	626	0	163	301	381	295	50	63	131	283	0
Aspergillus aculeatinus	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus aculeatus	47	0	0	0	0	0	33	0	0	150	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus alliaceus	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus arachidicola	20	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	18	34	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus avenaceus	174	492	611	444	81	1705	401	303	283	492	26	68	284	614	0	358	0	0	0	55	0	1069	320	273	0	122	871	489	34	19	164	0	38	32	0	76	171	0	0	620	0	43	161	415	519	28	68	173	295	0
Aspergillus bertholletiae	67	154	334	134	0	1427	196	0	173	345	0	0	181	227	0	0	0	0	0	12	0	704	158	190	0	165	452	328	16	0	0	0	23	0	0	50	12	0	0	289	0	32	0	137	0	0	0	122	36	0
Aspergillus bombycis	35	0	135	140	0	962	35	0	0	170	0	0	24	161	0	0	0	0	0	0	0	443	0	27	0	0	334	213	0	0	0	0	0	0	0	20	15	0	0	170	0	0	0	0	0	0	15	0	0	0
Aspergillus brasiliensis	88	166	470	245	17	1104	189	0	0	246	0	0	0	397	0	17	0	0	0	0	0	752	218	192	0	0	475	238	0	0	0	0	22	0	0	27	26	0	0	272	0	0	0	123	261	0	19	0	179	0
Aspergillus brunneoviolaceus	21	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus burnettii	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus calidoustus	206	849	1077	719	100	3946	610	476	440	947	37	82	480	999	18	635	0	78	0	97	159	1891	443	587	29	261	1376	804	66	187	371	378	252	41	0	127	246	158	17	1136	294	72	342	637	851	57	70	330	441	0
Aspergillus campestris	34	0	327	201	15	561	168	0	0	266	0	0	0	237	0	0	0	0	0	16	0	672	177	41	0	0	333	134	0	0	0	0	0	0	0	0	41	0	0	183	0	0	17	186	0	0	13	119	40	0
Aspergillus candidus	18	0	143	0	0	424	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	144	0	19	0	0	144	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus carbonarius	19	0	344	156	0	617	0	0	0	151	0	0	21	129	0	0	0	0	0	11	0	470	0	31	0	0	365	175	0	0	0	0	0	0	0	19	0	0	0	195	0	0	0	0	0	0	12	0	0	0
Aspergillus chevalieri	16	203	467	174	0	564	0	0	285	12	0	67	234	185	0	0	0	0	0	21	0	405	135	19	0	0	448	153	0	0	0	0	21	0	0	18	14	0	0	211	0	177	0	251	0	0	26	0	0	0
Aspergillus clavatus	96	430	569	274	79	1132	269	137	247	342	0	26	266	437	0	223	0	0	21	44	0	986	237	307	0	0	665	324	17	16	170	0	34	13	0	71	16	0	0	549	0	39	163	315	322	23	19	0	239	0
Aspergillus coremiiformis	69	0	267	176	12	1223	228	0	172	367	20	0	23	266	0	0	0	0	0	19	0	586	0	57	0	0	505	184	0	0	0	0	0	0	0	21	15	0	0	181	0	0	0	0	202	22	0	0	30	0
Aspergillus cristatus	17	0	177	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	316	0	16	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus ellipticus	104	469	672	338	53	2809	425	264	255	787	29	26	278	537	0	292	0	0	0	77	0	1157	278	282	0	176	1020	404	15	19	255	0	238	27	0	65	38	0	0	573	0	24	155	435	395	17	22	167	230	0
Aspergillus eucalypticola	38	0	121	0	0	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	23	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0
Aspergillus felis	108	385	231	312	37	804	292	0	182	355	0	0	20	405	142	0	0	20	0	56	0	675	220	43	0	0	554	177	19	20	0	0	0	20	0	22	17	0	0	307	0	30	0	126	254	22	13	0	174	0
Aspergillus fijiensis	0	0	0	0	0	0	37	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus fischeri	77	213	163	218	17	560	33	0	0	175	0	0	0	316	0	0	0	0	0	20	0	370	147	29	0	0	284	132	0	0	0	0	0	0	0	16	0	0	0	238	0	26	0	0	0	17	0	0	0	0
Aspergillus flavus	35	0	0	0	0	172	33	0	0	199	0	0	0	23	0	0	0	0	0	0	0	0	18	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0
Aspergillus fumigatiaffinis	66	0	152	245	16	893	239	0	0	435	0	27	0	414	0	0	0	0	0	22	0	527	17	30	0	176	310	148	0	0	0	0	23	0	0	19	20	0	0	164	0	0	0	131	210	0	17	0	132	0
Aspergillus fumigatus	47	163	217	165	13	854	165	0	0	293	0	0	0	256	0	0	0	0	0	0	0	506	150	34	0	0	364	174	0	17	0	0	20	14	0	33	13	0	0	214	0	0	0	0	0	0	0	0	22	0
Aspergillus glaucus	28	0	145	147	0	769	0	0	0	166	0	0	21	165	0	0	0	0	0	0	0	558	0	33	0	0	145	195	0	14	0	0	0	0	0	0	15	0	0	131	0	0	0	0	0	0	0	0	0	0
Aspergillus hancockii	155	298	230	376	50	1247	261	169	199	293	0	0	197	551	0	278	0	0	0	48	0	771	193	56	0	0	521	271	17	17	142	0	33	0	0	21	162	143	0	313	0	45	139	325	317	32	17	133	210	0
Aspergillus heteromorphus	474	1605	2576	1409	192	4410	1232	1053	797	860	169	257	952	1840	401	926	40	162	79	209	632	3531	865	689	53	369	2312	1702	110	374	461	748	383	92	358	191	639	377	41	2091	322	432	797	837	1320	85	168	593	879	243
Aspergillus hiratsukae	101	198	478	270	0	1049	274	142	148	1027	0	29	33	505	0	215	0	0	0	15	0	670	171	166	0	0	476	177	0	22	193	0	1267	15	0	53	17	0	0	690	0	0	144	361	277	45	17	143	193	0
Aspergillus homomorphus	85	284	284	354	55	1100	252	297	151	326	0	37	200	515	0	273	0	0	0	18	0	783	217	211	0	0	580	322	0	0	138	0	23	32	0	41	25	0	0	540	0	24	0	289	275	30	12	124	183	0
Aspergillus ibericus	57	0	257	0	0	683	69	0	0	406	0	0	27	161	0	0	0	0	0	20	0	509	17	45	0	0	448	169	0	0	0	0	0	0	0	44	16	0	0	200	0	0	0	0	0	0	0	0	0	0
Aspergillus indologenus	210	837	612	735	94	1417	601	548	508	1046	30	70	374	1085	0	498	0	54	42	100	262	1322	338	272	0	261	1201	434	48	57	303	0	274	41	0	131	304	216	0	920	132	90	215	436	732	41	73	180	474	0
Aspergillus lentulus	46	0	213	0	0	1184	166	0	0	190	0	0	20	165	0	0	0	0	0	0	0	580	0	52	0	0	325	263	0	0	0	0	0	0	0	27	0	0	0	204	0	0	0	0	0	0	12	0	0	0
Aspergillus leporis	90	298	370	282	28	1515	223	0	239	398	0	23	254	363	0	0	0	0	0	11	0	849	196	255	0	0	653	337	0	0	151	0	22	0	0	60	24	0	0	438	0	0	0	146	260	0	0	131	144	0
Aspergillus luchuensis	29	0	122	0	0	370	37	0	0	160	0	0	0	165	0	0	0	0	0	11	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus minisclerotigenes	0	0	0	0	0	368	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus mulundensis	200	546	717	599	70	2661	490	409	297	846	22	80	357	772	0	374	0	54	0	73	0	1354	327	363	0	214	1066	471	29	27	321	0	216	53	0	78	214	143	0	706	171	58	274	486	624	29	54	187	339	0
Aspergillus nanangensis	181	820	1013	714	107	4403	638	466	547	930	45	91	494	913	0	511	0	58	25	118	138	1756	458	531	0	315	1404	794	58	179	359	151	258	44	143	110	237	159	0	1092	245	245	349	611	760	45	67	372	390	0
Aspergillus nidulans	194	805	873	426	65	1828	459	323	357	714	0	42	293	652	0	405	0	23	0	72	152	1121	287	318	0	180	915	408	45	32	223	0	225	40	0	64	39	0	0	675	132	197	196	454	343	31	54	159	336	0
Aspergillus niger	53	0	330	171	0	983	202	0	0	18	0	46	157	224	191	19	0	0	0	27	0	179	18	33	0	0	280	334	0	0	0	0	0	14	0	20	17	0	0	198	0	0	17	0	209	0	12	0	39	0
Aspergillus nomiae	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus novofumigatus	99	234	1087	284	54	1180	321	0	290	419	0	61	365	398	0	264	0	31	18	26	0	1086	224	250	0	145	888	857	49	15	190	0	27	16	0	51	220	0	17	548	49	34	261	184	264	25	0	177	203	0
Aspergillus ochraceoroseus	22	150	395	0	0	762	142	137	207	0	0	105	187	26	0	0	0	16	0	0	0	397	0	19	0	0	316	131	23	0	0	0	20	0	0	0	0	0	0	149	0	146	0	149	0	31	0	0	22	0
Aspergillus oryzae	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus parasiticus	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus pseudocaelatus	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus pseudoglaucus	0	134	0	0	0	0	175	0	0	908	32	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	188	0	0	19	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0
Aspergillus pseudonomius	18	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	138	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus pseudotamarii	24	0	125	134	0	588	0	0	0	154	0	0	0	138	0	0	0	0	0	0	0	298	0	29	0	0	119	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus puulaauensis	137	421	473	421	53	2244	341	310	209	576	26	26	190	596	0	313	0	0	0	54	0	923	201	204	0	0	582	372	0	26	192	0	232	31	0	59	168	0	0	608	154	36	162	361	346	25	49	194	347	0
Aspergillus ruber	27	0	220	0	0	620	0	0	0	273	0	25	0	0	0	0	0	0	0	0	0	520	0	31	0	0	353	459	0	0	0	0	28	0	0	31	14	0	0	134	0	0	14	0	0	0	0	0	0	0
Aspergillus saccharolyticus	52	0	326	178	0	1228	231	0	164	364	0	0	220	309	0	0	0	0	0	14	0	721	154	193	0	0	543	363	0	0	147	0	0	0	0	41	22	0	0	316	0	0	0	123	198	20	0	129	39	0
Aspergillus sclerotialis	165	610	873	451	47	2117	503	340	330	663	35	40	331	684	17	431	0	16	0	52	0	1247	248	424	13	161	1009	696	52	16	264	0	194	53	0	59	180	0	0	735	176	42	255	381	621	39	52	280	319	0
Aspergillus sclerotiicarbonarius	109	191	278	295	41	1034	264	0	168	301	0	0	192	399	0	215	0	0	0	0	0	761	175	37	0	0	495	189	0	0	0	0	0	0	0	44	16	0	0	244	0	0	0	170	235	0	0	124	171	0
Aspergillus sclerotioniger	278	980	1181	903	107	1632	632	638	449	401	24	107	354	1321	138	540	0	70	50	89	166	2054	498	343	36	172	1315	941	51	231	236	345	201	44	0	110	316	207	18	1222	0	232	445	491	838	52	104	326	515	0
Aspergillus sergii	19	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus steynii	501	1799	2222	1631	186	8925	1376	1217	973	2179	89	285	1083	2268	239	1094	30	161	72	208	576	3654	994	810	48	569	2813	2157	108	386	718	733	569	140	272	239	518	406	61	2111	313	401	816	1216	1687	92	191	874	941	262
Aspergillus sydowii	83	185	313	219	18	1409	304	0	152	581	20	23	177	329	0	0	0	0	0	17	0	731	157	49	0	18	497	351	0	0	170	0	24	25	0	20	0	0	0	281	0	24	121	0	247	25	0	183	144	0
Aspergillus taichungensis	72	0	224	209	0	654	181	0	0	299	0	0	24	273	0	0	0	0	0	0	0	405	0	38	0	0	302	156	0	20	0	0	0	0	0	17	16	0	0	166	0	0	0	0	0	18	12	0	0	0
Aspergillus tamarii	24	0	203	0	0	767	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	164	0	17	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus tanneri	146	501	765	424	69	2382	494	283	344	648	20	46	337	638	0	350	0	19	20	74	0	1276	343	463	0	186	991	490	21	22	209	0	214	36	0	87	171	0	0	729	148	52	245	380	407	34	18	184	322	0
Aspergillus terreus	263	884	971	860	130	3127	658	719	487	1162	38	93	446	1315	19	643	22	72	21	105	264	1875	484	511	24	295	1412	871	68	227	449	366	310	57	131	109	327	228	0	1232	179	225	320	733	1145	68	83	463	514	0
Aspergillus thermomutatus	107	183	328	284	0	1241	231	0	180	220	0	0	165	445	0	0	0	0	0	19	0	712	155	215	0	0	497	276	0	0	0	0	20	0	0	42	22	0	0	337	0	23	0	0	205	28	15	0	191	0
Aspergillus turcosus	61	0	270	232	39	783	232	0	131	281	0	0	24	296	0	0	0	0	0	0	0	606	0	35	0	0	410	186	0	0	0	0	0	0	0	35	16	0	0	249	0	0	0	0	189	18	13	0	24	0
Aspergillus udagawae	125	740	907	357	64	1155	315	0	390	160	0	92	237	475	0	251	0	49	0	74	141	1710	245	316	0	0	958	1230	19	22	192	164	28	16	0	176	24	0	26	540	0	251	284	320	252	27	63	288	226	0
Aspergillus ustus	29	0	0	0	0	0	45	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
